date,IOC,overlap
2018-05-03,23.0,1.0
2018-05-04,28.0,1.0
2018-05-05,13.0,1.0
2018-05-06,14.0,1.0
2018-05-07,29.0,1.0
2018-05-08,31.0,1.0
2018-05-09,30.0,1.0
2018-05-10,32.0,1.0
2018-05-11,33.0,1.0
2018-05-12,11.0,1.0
2018-05-13,11.0,1.0
2018-05-14,28.0,1.0
2018-05-15,32.0,1.0
2018-05-16,27.0,1.0
2018-05-17,19.0,1.0
2018-05-18,26.0,1.0
2018-05-19,12.0,1.0
2018-05-20,11.0,1.0
2018-05-21,27.0,1.0
2018-05-22,37.0,1.0
2018-05-23,36.0,1.0
2018-05-24,31.0,1.0
2018-05-25,37.0,1.0
2018-05-26,12.0,1.0
2018-05-27,12.0,1.0
2018-05-28,35.0,1.0
2018-05-29,32.0,1.0
2018-05-30,29.0,1.0
2018-05-31,27.0,1.0
2018-06-01,28.0,1.0
2018-06-02,12.0,
2018-06-03,12.0,
2018-06-04,29.0,
2018-06-05,29.0,
2018-06-06,25.0,
2018-06-07,27.0,
2018-06-08,25.0,
2018-06-09,9.0,
2018-06-10,12.0,
2018-06-11,29.0,
2018-06-12,35.0,
2018-06-13,30.0,
2018-06-14,31.0,
2018-06-15,21.0,
2018-06-16,12.0,
2018-06-17,9.0,
2018-06-18,29.0,
2018-06-19,30.0,
2018-06-20,30.0,
2018-06-21,28.0,
2018-06-22,29.0,
2018-06-23,12.0,
2018-06-24,7.0,
2018-06-25,23.0,
2018-06-26,20.0,
2018-06-27,32.0,
2018-06-28,30.0,
2018-06-29,30.0,
2018-06-30,9.0,
2018-07-01,9.0,
2018-07-02,24.0,
2018-07-03,26.0,
2018-07-04,21.0,
2018-07-05,28.0,
2018-07-06,21.0,
2018-07-07,7.0,
2018-07-08,6.0,
2018-07-09,23.0,
2018-07-10,22.0,
2018-07-11,23.0,
2018-07-12,29.0,
2018-07-13,23.0,
2018-07-14,9.0,
2018-07-15,8.0,
2018-07-16,21.0,
2018-07-17,32.0,
2018-07-18,38.0,
2018-07-19,28.0,
2018-07-20,21.0,
2018-07-21,9.0,
2018-07-22,10.0,
2018-07-23,22.0,
2018-07-24,27.0,
2018-07-25,26.0,
2018-07-26,23.0,
2018-07-27,29.0,
2018-07-28,14.0,
2018-07-29,9.0,
2018-07-30,26.0,
2018-07-31,28.0,
2018-08-01,25.0,
2018-08-02,28.0,
2018-08-03,25.0,
2018-08-04,8.0,
2018-08-05,11.0,
2018-08-06,25.0,
2018-08-07,23.0,
2018-08-08,25.0,
2018-08-09,23.0,1.0
2018-08-10,23.0,1.0
2018-08-11,14.0,1.0
2018-08-12,15.0,1.0
2018-08-13,32.0,1.0
2018-08-14,27.0,1.0
2018-08-15,12.0,1.0
2018-08-16,28.0,1.0
2018-08-17,27.0,1.0
2018-08-18,13.0,1.0
2018-08-19,9.0,1.0
2018-08-20,28.0,1.0
2018-08-21,27.0,1.0
2018-08-22,21.0,1.0
2018-08-23,36.0,1.0
2018-08-24,23.0,1.0
2018-08-25,16.0,1.0
2018-08-26,15.0,1.0
2018-08-27,29.0,1.0
2018-08-28,25.0,1.0
2018-08-29,27.0,1.0
2018-08-30,35.0,1.0
2018-08-31,31.0,1.0
2018-09-01,13.0,1.0
2018-09-02,15.0,1.0
2018-09-03,28.0,1.0
2018-09-04,27.0,1.0
2018-09-05,33.0,1.0
2018-09-06,39.0,1.0
2018-09-07,20.0,1.0
2018-09-08,14.0,1.0
2018-09-09,8.0,1.0
2018-09-10,25.0,1.0
2018-09-11,27.0,1.0
2018-09-12,33.0,1.0
2018-09-13,20.0,1.0
2018-09-14,33.0,1.0
2018-09-15,12.0,1.0
2018-09-16,16.0,1.0
2018-09-17,42.0,1.0
2018-09-18,33.0,1.0
2018-09-19,29.0,1.0
2018-09-20,29.0,1.0
2018-09-21,32.0,1.0
2018-09-22,16.0,1.0
2018-09-23,15.0,1.0
2018-09-24,31.0,1.0
2018-09-25,32.0,1.0
2018-09-26,28.0,1.0
2018-09-27,25.0,1.0
2018-09-28,28.0,1.0
2018-09-29,12.0,1.0
2018-09-30,14.0,1.0
2018-10-01,28.0,1.0
2018-10-02,20.0,1.0
2018-10-03,30.0,1.0
2018-10-04,39.0,1.0
2018-10-05,73.0,1.0
2018-10-06,25.0,1.0
2018-10-07,17.0,1.0
2018-10-08,48.0,1.0
2018-10-09,50.0,1.0
2018-10-10,43.0,1.0
2018-10-11,45.0,1.0
2018-10-12,34.0,1.0
2018-10-13,17.0,1.0
2018-10-14,12.0,1.0
2018-10-15,36.0,1.0
2018-10-16,39.0,1.0
2018-10-17,35.0,1.0
2018-10-18,23.0,1.0
2018-10-19,32.0,1.0
2018-10-20,16.0,1.0
2018-10-21,17.0,1.0
2018-10-22,32.0,1.0
2018-10-23,38.0,1.0
2018-10-24,33.0,1.0
2018-10-25,36.0,1.0
2018-10-26,31.0,1.0
2018-10-27,15.0,1.0
2018-10-28,12.0,1.0
2018-10-29,35.0,1.0
2018-10-30,37.0,1.0
2018-10-31,32.0,1.0
2018-11-01,27.0,1.0
2018-11-02,44.0,1.0
2018-11-03,13.0,1.0
2018-11-04,14.0,1.0
2018-11-05,40.0,1.0
2018-11-06,31.0,1.0
2018-11-07,22.0,1.0
2018-11-08,25.0,1.0
2018-11-09,25.0,1.0
2018-11-10,16.0,1.0
2018-11-11,14.0,1.0
2018-11-12,44.0,1.0
2018-11-13,44.0,1.0
2018-11-14,40.0,1.0
2018-11-15,41.0,1.0
2018-11-16,30.0,1.0
2018-11-17,19.0,1.0
2018-11-18,13.0,
2018-11-19,33.0,
2018-11-20,31.0,
2018-11-21,28.0,
2018-11-22,33.0,
2018-11-23,19.0,
2018-11-24,13.0,
2018-11-25,14.0,
2018-11-26,42.0,
2018-11-27,33.0,
2018-11-28,31.0,
2018-11-29,36.0,
2018-11-30,38.0,
2018-12-01,20.0,
2018-12-02,13.0,
2018-12-03,40.0,
2018-12-04,36.0,
2018-12-05,31.0,
2018-12-06,30.0,
2018-12-07,29.0,
2018-12-08,13.0,
2018-12-09,17.0,
2018-12-10,39.0,
2018-12-11,27.0,
2018-12-12,33.0,
2018-12-13,54.0,
2018-12-14,54.0,
2018-12-15,18.0,
2018-12-16,15.0,
2018-12-17,43.0,
2018-12-18,44.0,
2018-12-19,41.0,
2018-12-20,39.0,
2018-12-21,41.0,
2018-12-22,23.0,
2018-12-23,15.0,
2018-12-24,34.0,
2018-12-25,14.0,
2018-12-26,27.0,
2018-12-27,37.0,
2018-12-28,34.0,
2018-12-29,13.0,
2018-12-30,13.0,
2018-12-31,32.0,
2019-01-01,27.0,
2019-01-02,29.0,
2019-01-03,31.0,
2019-01-04,33.0,
2019-01-05,18.0,
2019-01-06,14.0,
2019-01-07,34.0,
2019-01-08,32.0,
2019-01-09,33.0,
2019-01-10,31.0,
2019-01-11,32.0,
2019-01-12,20.0,
2019-01-13,16.0,
2019-01-14,33.0,
2019-01-15,35.0,
2019-01-16,33.0,
2019-01-17,33.0,
2019-01-18,44.0,
2019-01-19,20.0,
2019-01-20,7.0,
2019-01-21,34.0,
2019-01-22,33.0,
2019-01-23,25.0,
2019-01-24,25.0,
2019-01-25,25.0,1.0
2019-01-26,12.0,1.0
2019-01-27,13.0,1.0
2019-01-28,29.0,1.0
2019-01-29,33.0,1.0
2019-01-30,39.0,1.0
2019-01-31,38.0,1.0
2019-02-01,30.0,1.0
2019-02-02,15.0,1.0
2019-02-03,12.0,1.0
2019-02-04,26.0,1.0
2019-02-05,28.0,1.0
2019-02-06,30.0,1.0
2019-02-07,28.0,1.0
2019-02-08,28.0,1.0
2019-02-09,15.0,1.0
2019-02-10,12.0,1.0
2019-02-11,34.0,1.0
2019-02-12,32.0,1.0
2019-02-13,39.0,1.0
2019-02-14,41.0,1.0
2019-02-15,36.0,1.0
2019-02-16,13.0,1.0
2019-02-17,14.0,1.0
2019-02-18,32.0,1.0
2019-02-19,42.0,1.0
2019-02-20,28.0,1.0
2019-02-21,36.0,1.0
2019-02-22,50.0,1.0
2019-02-23,20.0,1.0
2019-02-24,14.0,1.0
2019-02-25,34.0,1.0
2019-02-26,40.0,1.0
2019-02-27,39.0,1.0
2019-02-28,38.0,1.0
2019-03-01,41.0,1.0
2019-03-02,18.0,1.0
2019-03-03,16.0,1.0
2019-03-04,25.0,1.0
2019-03-05,34.0,1.0
2019-03-06,32.0,1.0
2019-03-07,33.0,1.0
2019-03-08,35.0,1.0
2019-03-09,14.0,1.0
2019-03-10,13.0,1.0
2019-03-11,34.0,1.0
2019-03-12,37.0,1.0
2019-03-13,35.0,1.0
2019-03-14,33.0,1.0
2019-03-15,41.0,1.0
2019-03-16,15.0,1.0
2019-03-17,13.0,1.0
2019-03-18,48.0,1.0
2019-03-19,51.0,1.0
2019-03-20,41.0,1.0
2019-03-21,21.0,1.0
2019-03-22,39.0,1.0
2019-03-23,14.0,1.0
2019-03-24,16.0,1.0
2019-03-25,40.0,1.0
2019-03-26,39.0,1.0
2019-03-27,40.0,1.0
2019-03-28,35.0,1.0
2019-03-29,37.0,1.0
2019-03-30,17.0,1.0
2019-03-31,14.0,1.0
2019-04-01,30.0,1.0
2019-04-02,32.0,1.0
2019-04-03,37.0,1.0
2019-04-04,33.0,1.0
2019-04-05,32.0,1.0
2019-04-06,12.0,1.0
2019-04-07,14.0,1.0
2019-04-08,31.0,1.0
2019-04-09,37.0,1.0
2019-04-10,32.0,1.0
2019-04-11,35.0,1.0
2019-04-12,29.0,1.0
2019-04-13,9.0,1.0
2019-04-14,9.0,1.0
2019-04-15,28.0,1.0
2019-04-16,31.0,1.0
2019-04-17,20.0,1.0
2019-04-18,26.0,1.0
2019-04-19,17.0,1.0
2019-04-20,11.0,1.0
2019-04-21,11.0,1.0
2019-04-22,31.0,1.0
2019-04-23,26.0,1.0
2019-04-24,37.0,1.0
2019-04-25,31.0,1.0
2019-04-26,30.0,1.0
2019-04-27,13.0,1.0
2019-04-28,12.0,1.0
2019-04-29,21.0,1.0
2019-04-30,29.0,1.0
2019-05-01,18.0,1.0
2019-05-02,29.0,1.0
2019-05-03,28.0,1.0
2019-05-04,16.0,1.0
2019-05-05,10.0,1.0
2019-05-06,31.0,
2019-05-07,33.0,
2019-05-08,28.0,
2019-05-09,34.0,
2019-05-10,27.0,
2019-05-11,13.0,
2019-05-12,12.0,
2019-05-13,33.0,
2019-05-14,32.0,
2019-05-15,27.0,
2019-05-16,29.0,
2019-05-17,45.0,
2019-05-18,18.0,
2019-05-19,12.0,
2019-05-20,35.0,
2019-05-21,36.0,
2019-05-22,34.0,
2019-05-23,42.0,
2019-05-24,36.0,
2019-05-25,13.0,
2019-05-26,8.0,
2019-05-27,29.0,
2019-05-28,31.0,
2019-05-29,32.0,
2019-05-30,33.0,
2019-05-31,36.0,
2019-06-01,12.0,
2019-06-02,14.0,
2019-06-03,38.0,
2019-06-04,32.0,
2019-06-05,21.0,
2019-06-06,33.0,
2019-06-07,28.0,
2019-06-08,11.0,
2019-06-09,8.0,
2019-06-10,26.0,
2019-06-11,30.0,
2019-06-12,27.0,
2019-06-13,28.0,
2019-06-14,25.0,
2019-06-15,11.0,
2019-06-16,10.0,
2019-06-17,26.0,
2019-06-18,26.0,
2019-06-19,28.0,
2019-06-20,27.0,
2019-06-21,24.0,
2019-06-22,13.0,
2019-06-23,15.0,
2019-06-24,28.0,
2019-06-25,27.0,
2019-06-26,32.0,
2019-06-27,28.0,
2019-06-28,24.0,
2019-06-29,13.0,
2019-06-30,13.0,
2019-07-01,30.0,
2019-07-02,27.0,
2019-07-03,25.0,
2019-07-04,23.0,
2019-07-05,28.0,
2019-07-06,13.0,
2019-07-07,9.0,
2019-07-08,25.0,
2019-07-09,26.0,
2019-07-10,25.0,
2019-07-11,27.0,
2019-07-12,29.0,
2019-07-13,13.0,1.0
2019-07-14,10.0,1.0
2019-07-15,23.0,1.0
2019-07-16,23.0,1.0
2019-07-17,24.0,1.0
2019-07-18,23.0,1.0
2019-07-19,21.0,1.0
2019-07-20,12.0,1.0
2019-07-21,12.0,1.0
2019-07-22,25.0,1.0
2019-07-23,22.0,1.0
2019-07-24,26.0,1.0
2019-07-25,20.0,1.0
2019-07-26,23.0,1.0
2019-07-27,10.0,1.0
2019-07-28,11.0,1.0
2019-07-29,24.0,1.0
2019-07-30,22.0,1.0
2019-07-31,27.0,1.0
2019-08-01,27.0,1.0
2019-08-02,27.0,1.0
2019-08-03,13.0,1.0
2019-08-04,8.0,1.0
2019-08-05,23.0,1.0
2019-08-06,22.0,1.0
2019-08-07,20.0,1.0
2019-08-08,29.0,1.0
2019-08-09,24.0,1.0
2019-08-10,9.0,1.0
2019-08-11,8.0,1.0
2019-08-12,13.0,1.0
2019-08-13,23.0,1.0
2019-08-14,26.0,1.0
2019-08-15,11.0,1.0
2019-08-16,20.0,1.0
2019-08-17,11.0,1.0
2019-08-18,12.0,1.0
2019-08-19,26.0,1.0
2019-08-20,25.0,1.0
2019-08-21,24.0,1.0
2019-08-22,27.0,1.0
2019-08-23,27.0,1.0
2019-08-24,12.0,1.0
2019-08-25,13.0,1.0
2019-08-26,29.0,1.0
2019-08-27,27.0,1.0
2019-08-28,27.0,1.0
2019-08-29,22.0,1.0
2019-08-30,25.0,1.0
2019-08-31,10.0,1.0
2019-09-01,13.0,1.0
2019-09-02,19.0,1.0
2019-09-03,30.0,1.0
2019-09-04,29.0,1.0
2019-09-05,32.0,1.0
2019-09-06,32.0,1.0
2019-09-07,15.0,1.0
2019-09-08,13.0,1.0
2019-09-09,27.0,1.0
2019-09-10,20.0,1.0
2019-09-11,25.0,1.0
2019-09-12,28.0,1.0
2019-09-13,30.0,1.0
2019-09-14,14.0,1.0
2019-09-15,14.0,1.0
2019-09-16,35.0,1.0
2019-09-17,32.0,1.0
2019-09-18,31.0,1.0
2019-09-19,30.0,1.0
2019-09-20,32.0,1.0
2019-09-21,17.0,1.0
2019-09-22,9.0,1.0
2019-09-23,38.0,1.0
2019-09-24,37.0,1.0
2019-09-25,34.0,1.0
2019-09-26,40.0,1.0
2019-09-27,35.0,1.0
2019-09-28,13.0,1.0
2019-09-29,14.0,1.0
2019-09-30,34.0,1.0
2019-10-01,33.0,1.0
2019-10-02,23.0,1.0
2019-10-03,31.0,1.0
2019-10-04,33.0,1.0
2019-10-05,14.0,1.0
2019-10-06,12.0,1.0
2019-10-07,29.0,1.0
2019-10-08,19.0,1.0
2019-10-09,34.0,1.0
2019-10-10,31.0,1.0
2019-10-11,27.0,1.0
2019-10-12,16.0,1.0
2019-10-13,10.0,1.0
2019-10-14,29.0,1.0
2019-10-15,26.0,1.0
2019-10-16,32.0,1.0
2019-10-17,35.0,1.0
2019-10-18,33.0,1.0
2019-10-19,19.0,1.0
2019-10-20,16.0,1.0
2019-10-21,25.0,1.0
2019-10-22,31.0,
2019-10-23,33.0,
2019-10-24,28.0,
2019-10-25,27.0,
2019-10-26,13.0,
2019-10-27,16.0,
2019-10-28,23.0,
2019-10-29,33.0,
2019-10-30,39.0,
2019-10-31,44.0,
2019-11-01,44.0,
2019-11-02,17.0,
2019-11-03,16.0,
2019-11-04,35.0,
2019-11-05,31.0,
2019-11-06,34.0,
2019-11-07,30.0,
2019-11-08,30.0,
2019-11-09,15.0,
2019-11-10,10.0,
2019-11-11,33.0,
2019-11-12,23.0,
2019-11-13,28.0,
2019-11-14,30.0,
2019-11-15,32.0,
2019-11-16,16.0,
2019-11-17,11.0,
2019-11-18,34.0,
2019-11-19,34.0,
2019-11-20,35.0,
2019-11-21,34.0,
2019-11-22,28.0,
2019-11-23,13.0,
2019-11-24,13.0,
2019-11-25,25.0,
2019-11-26,33.0,
2019-11-27,30.0,
2019-11-28,27.0,
2019-11-29,23.0,
2019-11-30,13.0,
2019-12-01,11.0,
2019-12-02,25.0,
2019-12-03,26.0,
2019-12-04,26.0,
2019-12-05,28.0,
2019-12-06,28.0,
2019-12-07,12.0,
2019-12-08,12.0,
2019-12-09,25.0,
2019-12-10,29.0,
2019-12-11,28.0,
2019-12-12,30.0,
2019-12-13,28.0,
2019-12-14,12.0,
2019-12-15,10.0,
2019-12-16,28.0,
2019-12-17,30.0,
2019-12-18,24.0,
2019-12-19,28.0,
2019-12-20,23.0,
2019-12-21,9.0,
2019-12-22,8.0,
2019-12-23,20.0,
2019-12-24,20.0,
2019-12-25,11.0,
2019-12-26,22.0,
2019-12-27,18.0,
2019-12-28,12.0,
2019-12-29,8.0,
2019-12-30,23.0,
2019-12-31,19.0,
2020-01-01,18.0,
2020-01-02,21.0,
2020-01-03,20.0,
2020-01-04,13.0,
2020-01-05,12.0,
2020-01-06,28.0,
2020-01-07,23.0,
2020-01-08,24.0,
2020-01-09,24.0,
2020-01-10,28.0,
2020-01-11,15.0,
2020-01-12,10.0,
2020-01-13,29.0,
2020-01-14,28.0,
2020-01-15,28.0,
2020-01-16,40.0,
2020-01-17,28.0,
2020-01-18,13.0,
2020-01-19,13.0,
2020-01-20,34.0,
2020-01-21,38.0,
2020-01-22,35.0,
2020-01-23,44.0,
2020-01-24,33.0,
2020-01-25,18.0,
2020-01-26,11.0,
2020-01-27,30.0,
2020-01-28,34.0,
2020-01-29,34.0,
2020-01-30,49.0,
2020-01-31,42.0,
2020-02-01,33.0,
2020-02-02,14.0,
2020-02-03,39.0,
2020-02-04,37.0,
2020-02-05,38.0,
2020-02-06,37.0,
2020-02-07,31.0,
2020-02-08,13.0,
2020-02-09,16.0,
2020-02-10,30.0,
2020-02-11,32.0,
2020-02-12,28.0,
2020-02-13,33.0,
2020-02-14,30.0,
2020-02-15,15.0,
2020-02-16,15.0,
2020-02-17,31.0,
2020-02-18,31.0,
2020-02-19,28.0,
2020-02-20,31.0,
2020-02-21,21.0,
2020-02-22,11.0,
2020-02-23,12.0,
2020-02-24,34.0,
2020-02-25,42.0,
2020-02-26,39.0,
2020-02-27,39.0,
2020-02-28,34.0,
2020-02-29,23.0,
2020-03-01,16.0,
2020-03-02,41.0,
2020-03-03,39.0,
2020-03-04,42.0,
2020-03-05,33.0,
2020-03-06,43.0,
2020-03-07,18.0,
2020-03-08,14.0,
2020-03-09,47.0,
2020-03-10,24.0,
2020-03-11,44.0,
2020-03-12,50.0,
2020-03-13,54.0,
2020-03-14,23.0,
2020-03-15,18.0,
2020-03-16,56.0,
2020-03-17,61.0,
2020-03-18,54.0,
2020-03-19,48.0,
2020-03-20,39.0,
2020-03-21,23.0,
2020-03-22,34.0,
2020-03-23,84.0,
2020-03-24,82.0,
2020-03-25,49.0,
2020-03-26,40.0,
2020-03-27,42.0,
2020-03-28,14.0,
2020-03-29,16.0,
2020-03-30,36.0,
2020-03-31,40.0,
2020-04-01,34.0,
2020-04-02,23.0,
2020-04-03,36.0,
2020-04-04,17.0,
2020-04-05,14.0,
2020-04-06,26.0,
2020-04-07,37.0,
