date,TCS,overlap
2018-05-01,21.0,1.0
2018-05-02,30.0,1.0
2018-05-03,29.0,1.0
2018-05-04,28.0,1.0
2018-05-05,19.0,1.0
2018-05-06,16.0,1.0
2018-05-07,27.0,1.0
2018-05-08,29.0,1.0
2018-05-09,29.0,1.0
2018-05-10,26.0,1.0
2018-05-11,25.0,1.0
2018-05-12,19.0,1.0
2018-05-13,17.0,1.0
2018-05-14,28.0,1.0
2018-05-15,28.0,1.0
2018-05-16,31.0,1.0
2018-05-17,28.0,1.0
2018-05-18,31.0,1.0
2018-05-19,23.0,1.0
2018-05-20,17.0,1.0
2018-05-21,31.0,1.0
2018-05-22,28.0,1.0
2018-05-23,29.0,1.0
2018-05-24,33.0,1.0
2018-05-25,32.0,1.0
2018-05-26,23.0,1.0
2018-05-27,20.0,1.0
2018-05-28,32.0,1.0
2018-05-29,30.0,1.0
2018-05-30,33.0,1.0
2018-05-31,46.0,1.0
2018-06-01,33.0,1.0
2018-06-02,23.0,
2018-06-03,19.0,
2018-06-04,31.0,
2018-06-05,30.0,
2018-06-06,33.0,
2018-06-07,31.0,
2018-06-08,29.0,
2018-06-09,22.0,
2018-06-10,16.0,
2018-06-11,30.0,
2018-06-12,33.0,
2018-06-13,40.0,
2018-06-14,37.0,
2018-06-15,43.0,
2018-06-16,20.0,
2018-06-17,17.0,
2018-06-18,39.0,
2018-06-19,39.0,
2018-06-20,34.0,
2018-06-21,35.0,
2018-06-22,35.0,
2018-06-23,22.0,
2018-06-24,19.0,
2018-06-25,36.0,
2018-06-26,41.0,
2018-06-27,36.0,
2018-06-28,42.0,
2018-06-29,40.0,
2018-06-30,24.0,
2018-07-01,18.0,
2018-07-02,36.0,
2018-07-03,36.0,
2018-07-04,39.0,
2018-07-05,42.0,
2018-07-06,45.0,
2018-07-07,27.0,
2018-07-08,21.0,
2018-07-09,48.0,
2018-07-10,62.0,
2018-07-11,62.0,
2018-07-12,52.0,
2018-07-13,43.0,
2018-07-14,30.0,
2018-07-15,23.0,
2018-07-16,45.0,
2018-07-17,40.0,
2018-07-18,40.0,
2018-07-19,40.0,
2018-07-20,38.0,
2018-07-21,27.0,
2018-07-22,17.0,
2018-07-23,36.0,
2018-07-24,36.0,
2018-07-25,35.0,
2018-07-26,36.0,
2018-07-27,33.0,
2018-07-28,24.0,
2018-07-29,18.0,
2018-07-30,34.0,
2018-07-31,39.0,
2018-08-01,36.0,
2018-08-02,39.0,
2018-08-03,40.0,
2018-08-04,28.0,
2018-08-05,18.0,
2018-08-06,36.0,
2018-08-07,40.0,
2018-08-08,40.0,
2018-08-09,39.0,1.0
2018-08-10,43.0,1.0
2018-08-11,30.0,1.0
2018-08-12,23.0,1.0
2018-08-13,41.0,1.0
2018-08-14,43.0,1.0
2018-08-15,30.0,1.0
2018-08-16,44.0,1.0
2018-08-17,45.0,1.0
2018-08-18,41.0,1.0
2018-08-19,41.0,1.0
2018-08-20,76.0,1.0
2018-08-21,48.0,1.0
2018-08-22,37.0,1.0
2018-08-23,37.0,1.0
2018-08-24,37.0,1.0
2018-08-25,22.0,1.0
2018-08-26,18.0,1.0
2018-08-27,37.0,1.0
2018-08-28,37.0,1.0
2018-08-29,41.0,1.0
2018-08-30,45.0,1.0
2018-08-31,52.0,1.0
2018-09-01,46.0,1.0
2018-09-02,34.0,1.0
2018-09-03,33.0,1.0
2018-09-04,38.0,1.0
2018-09-05,36.0,1.0
2018-09-06,35.0,1.0
2018-09-07,39.0,1.0
2018-09-08,33.0,1.0
2018-09-09,27.0,1.0
2018-09-10,36.0,1.0
2018-09-11,38.0,1.0
2018-09-12,33.0,1.0
2018-09-13,26.0,1.0
2018-09-14,36.0,1.0
2018-09-15,24.0,1.0
2018-09-16,20.0,1.0
2018-09-17,35.0,1.0
2018-09-18,34.0,1.0
2018-09-19,33.0,1.0
2018-09-20,27.0,1.0
2018-09-21,30.0,1.0
2018-09-22,24.0,1.0
2018-09-23,17.0,1.0
2018-09-24,37.0,1.0
2018-09-25,40.0,1.0
2018-09-26,35.0,1.0
2018-09-27,37.0,1.0
2018-09-28,38.0,1.0
2018-09-29,25.0,1.0
2018-09-30,21.0,1.0
2018-10-01,35.0,1.0
2018-10-02,23.0,1.0
2018-10-03,40.0,1.0
2018-10-04,42.0,1.0
2018-10-05,37.0,1.0
2018-10-06,24.0,1.0
2018-10-07,19.0,1.0
2018-10-08,33.0,1.0
2018-10-09,45.0,1.0
2018-10-10,36.0,1.0
2018-10-11,48.0,1.0
2018-10-12,44.0,1.0
2018-10-13,22.0,1.0
2018-10-14,21.0,1.0
2018-10-15,35.0,1.0
2018-10-16,32.0,1.0
2018-10-17,34.0,1.0
2018-10-18,25.0,1.0
2018-10-19,30.0,1.0
2018-10-20,22.0,1.0
2018-10-21,23.0,1.0
2018-10-22,37.0,1.0
2018-10-23,35.0,1.0
2018-10-24,34.0,1.0
2018-10-25,35.0,1.0
2018-10-26,35.0,1.0
2018-10-27,24.0,1.0
2018-10-28,19.0,1.0
2018-10-29,38.0,1.0
2018-10-30,34.0,1.0
2018-10-31,36.0,1.0
2018-11-01,34.0,1.0
2018-11-02,33.0,1.0
2018-11-03,21.0,1.0
2018-11-04,29.0,1.0
2018-11-05,34.0,1.0
2018-11-06,28.0,1.0
2018-11-07,22.0,1.0
2018-11-08,24.0,1.0
2018-11-09,28.0,1.0
2018-11-10,22.0,1.0
2018-11-11,21.0,1.0
2018-11-12,36.0,1.0
2018-11-13,35.0,1.0
2018-11-14,32.0,1.0
2018-11-15,33.0,1.0
2018-11-16,31.0,1.0
2018-11-17,21.0,1.0
2018-11-18,18.0,
2018-11-19,30.0,
2018-11-20,29.0,
2018-11-21,31.0,
2018-11-22,31.0,
2018-11-23,24.0,
2018-11-24,24.0,
2018-11-25,21.0,
2018-11-26,33.0,
2018-11-27,33.0,
2018-11-28,36.0,
2018-11-29,42.0,
2018-11-30,38.0,
2018-12-01,24.0,
2018-12-02,18.0,
2018-12-03,34.0,
2018-12-04,33.0,
2018-12-05,34.0,
2018-12-06,35.0,
2018-12-07,33.0,
2018-12-08,24.0,
2018-12-09,19.0,
2018-12-10,33.0,
2018-12-11,30.0,
2018-12-12,36.0,
2018-12-13,36.0,
2018-12-14,38.0,
2018-12-15,28.0,
2018-12-16,22.0,
2018-12-17,34.0,
2018-12-18,35.0,
2018-12-19,36.0,
2018-12-20,36.0,
2018-12-21,33.0,
2018-12-22,24.0,
2018-12-23,17.0,
2018-12-24,34.0,
2018-12-25,21.0,
2018-12-26,30.0,
2018-12-27,33.0,
2018-12-28,33.0,
2018-12-29,28.0,
2018-12-30,25.0,
2018-12-31,29.0,
2019-01-01,33.0,
2019-01-02,40.0,
2019-01-03,38.0,
2019-01-04,49.0,
2019-01-05,31.0,
2019-01-06,33.0,
2019-01-07,35.0,
2019-01-08,30.0,
2019-01-09,31.0,
2019-01-10,46.0,
2019-01-11,47.0,
2019-01-12,26.0,
2019-01-13,21.0,
2019-01-14,34.0,
2019-01-15,33.0,
2019-01-16,31.0,
2019-01-17,37.0,
2019-01-18,32.0,
2019-01-19,21.0,
2019-01-20,18.0,
2019-01-21,33.0,
2019-01-22,32.0,
2019-01-23,31.0,
2019-01-24,32.0,
2019-01-25,32.0,1.0
2019-01-26,20.0,1.0
2019-01-27,18.0,1.0
2019-01-28,33.0,1.0
2019-01-29,32.0,1.0
2019-01-30,34.0,1.0
2019-01-31,35.0,1.0
2019-02-01,32.0,1.0
2019-02-02,22.0,1.0
2019-02-03,19.0,1.0
2019-02-04,34.0,1.0
2019-02-05,33.0,1.0
2019-02-06,35.0,1.0
2019-02-07,33.0,1.0
2019-02-08,32.0,1.0
2019-02-09,20.0,1.0
2019-02-10,16.0,1.0
2019-02-11,32.0,1.0
2019-02-12,32.0,1.0
2019-02-13,34.0,1.0
2019-02-14,30.0,1.0
2019-02-15,31.0,1.0
2019-02-16,21.0,1.0
2019-02-17,18.0,1.0
2019-02-18,29.0,1.0
2019-02-19,33.0,1.0
2019-02-20,36.0,1.0
2019-02-21,32.0,1.0
2019-02-22,32.0,1.0
2019-02-23,19.0,1.0
2019-02-24,16.0,1.0
2019-02-25,34.0,1.0
2019-02-26,33.0,1.0
2019-02-27,33.0,1.0
2019-02-28,34.0,1.0
2019-03-01,31.0,1.0
2019-03-02,21.0,1.0
2019-03-03,18.0,1.0
2019-03-04,28.0,1.0
2019-03-05,33.0,1.0
2019-03-06,32.0,1.0
2019-03-07,30.0,1.0
2019-03-08,29.0,1.0
2019-03-09,20.0,1.0
2019-03-10,18.0,1.0
2019-03-11,32.0,1.0
2019-03-12,32.0,1.0
2019-03-13,31.0,1.0
2019-03-14,30.0,1.0
2019-03-15,30.0,1.0
2019-03-16,19.0,1.0
2019-03-17,18.0,1.0
2019-03-18,30.0,1.0
2019-03-19,31.0,1.0
2019-03-20,29.0,1.0
2019-03-21,21.0,1.0
2019-03-22,26.0,1.0
2019-03-23,19.0,1.0
2019-03-24,20.0,1.0
2019-03-25,34.0,1.0
2019-03-26,32.0,1.0
2019-03-27,32.0,1.0
2019-03-28,36.0,1.0
2019-03-29,31.0,1.0
2019-03-30,28.0,1.0
2019-03-31,15.0,1.0
2019-04-01,31.0,1.0
2019-04-02,31.0,1.0
2019-04-03,32.0,1.0
2019-04-04,37.0,1.0
2019-04-05,42.0,1.0
2019-04-06,20.0,1.0
2019-04-07,19.0,1.0
2019-04-08,33.0,1.0
2019-04-09,33.0,1.0
2019-04-10,35.0,1.0
2019-04-11,35.0,1.0
2019-04-12,56.0,1.0
2019-04-13,28.0,1.0
2019-04-14,18.0,1.0
2019-04-15,43.0,1.0
2019-04-16,46.0,1.0
2019-04-17,34.0,1.0
2019-04-18,35.0,1.0
2019-04-19,24.0,1.0
2019-04-20,19.0,1.0
2019-04-21,18.0,1.0
2019-04-22,35.0,1.0
2019-04-23,32.0,1.0
2019-04-24,32.0,1.0
2019-04-25,31.0,1.0
2019-04-26,33.0,1.0
2019-04-27,18.0,1.0
2019-04-28,15.0,1.0
2019-04-29,26.0,1.0
2019-04-30,36.0,1.0
2019-05-01,23.0,1.0
2019-05-02,31.0,1.0
2019-05-03,31.0,1.0
2019-05-04,21.0,1.0
2019-05-05,17.0,1.0
2019-05-06,32.0,
2019-05-07,28.0,
2019-05-08,31.0,
2019-05-09,31.0,
2019-05-10,33.0,
2019-05-11,25.0,
2019-05-12,17.0,
2019-05-13,29.0,
2019-05-14,33.0,
2019-05-15,32.0,
2019-05-16,37.0,
2019-05-17,34.0,
2019-05-18,22.0,
2019-05-19,20.0,
2019-05-20,37.0,
2019-05-21,37.0,
2019-05-22,34.0,
2019-05-23,30.0,
2019-05-24,37.0,
2019-05-25,28.0,
2019-05-26,20.0,
2019-05-27,35.0,
2019-05-28,38.0,
2019-05-29,44.0,
2019-05-30,39.0,
2019-05-31,40.0,
2019-06-01,32.0,
2019-06-02,25.0,
2019-06-03,43.0,
2019-06-04,36.0,
2019-06-05,27.0,
2019-06-06,36.0,
2019-06-07,44.0,
2019-06-08,31.0,
2019-06-09,26.0,
2019-06-10,47.0,
2019-06-11,44.0,
2019-06-12,44.0,
2019-06-13,45.0,
2019-06-14,52.0,
2019-06-15,38.0,
2019-06-16,30.0,
2019-06-17,40.0,
2019-06-18,41.0,
2019-06-19,44.0,
2019-06-20,41.0,
2019-06-21,40.0,
2019-06-22,34.0,
2019-06-23,27.0,
2019-06-24,47.0,
2019-06-25,40.0,
2019-06-26,40.0,
2019-06-27,43.0,
2019-06-28,46.0,
2019-06-29,33.0,
2019-06-30,25.0,
2019-07-01,39.0,
2019-07-02,38.0,
2019-07-03,49.0,
2019-07-04,45.0,
2019-07-05,52.0,
2019-07-06,37.0,
2019-07-07,32.0,
2019-07-08,54.0,
2019-07-09,67.0,
2019-07-10,62.0,
2019-07-11,43.0,
2019-07-12,51.0,
2019-07-13,39.0,1.0
2019-07-14,26.0,1.0
2019-07-15,47.0,1.0
2019-07-16,45.0,1.0
2019-07-17,46.0,1.0
2019-07-18,45.0,1.0
2019-07-19,39.0,1.0
2019-07-20,34.0,1.0
2019-07-21,27.0,1.0
2019-07-22,48.0,1.0
2019-07-23,45.0,1.0
2019-07-24,56.0,1.0
2019-07-25,44.0,1.0
2019-07-26,45.0,1.0
2019-07-27,32.0,1.0
2019-07-28,26.0,1.0
2019-07-29,44.0,1.0
2019-07-30,46.0,1.0
2019-07-31,68.0,1.0
2019-08-01,70.0,1.0
2019-08-02,69.0,1.0
2019-08-03,49.0,1.0
2019-08-04,27.0,1.0
2019-08-05,39.0,1.0
2019-08-06,41.0,1.0
2019-08-07,42.0,1.0
2019-08-08,38.0,1.0
2019-08-09,40.0,1.0
2019-08-10,55.0,1.0
2019-08-11,31.0,1.0
2019-08-12,36.0,1.0
2019-08-13,40.0,1.0
2019-08-14,34.0,1.0
2019-08-15,22.0,1.0
2019-08-16,37.0,1.0
2019-08-17,31.0,1.0
2019-08-18,28.0,1.0
2019-08-19,43.0,1.0
2019-08-20,41.0,1.0
2019-08-21,43.0,1.0
2019-08-22,44.0,1.0
2019-08-23,43.0,1.0
2019-08-24,31.0,1.0
2019-08-25,25.0,1.0
2019-08-26,44.0,1.0
2019-08-27,45.0,1.0
2019-08-28,39.0,1.0
2019-08-29,47.0,1.0
2019-08-30,43.0,1.0
2019-08-31,36.0,1.0
2019-09-01,24.0,1.0
2019-09-02,26.0,1.0
2019-09-03,38.0,1.0
2019-09-04,36.0,1.0
2019-09-05,34.0,1.0
2019-09-06,35.0,1.0
2019-09-07,24.0,1.0
2019-09-08,21.0,1.0
2019-09-09,32.0,1.0
2019-09-10,32.0,1.0
2019-09-11,34.0,1.0
2019-09-12,41.0,1.0
2019-09-13,45.0,1.0
2019-09-14,30.0,1.0
2019-09-15,26.0,1.0
2019-09-16,40.0,1.0
2019-09-17,43.0,1.0
2019-09-18,43.0,1.0
2019-09-19,45.0,1.0
2019-09-20,48.0,1.0
2019-09-21,32.0,1.0
2019-09-22,25.0,1.0
2019-09-23,48.0,1.0
2019-09-24,46.0,1.0
2019-09-25,47.0,1.0
2019-09-26,46.0,1.0
2019-09-27,41.0,1.0
2019-09-28,30.0,1.0
2019-09-29,25.0,1.0
2019-09-30,48.0,1.0
2019-10-01,39.0,1.0
2019-10-02,25.0,1.0
2019-10-03,37.0,1.0
2019-10-04,33.0,1.0
2019-10-05,23.0,1.0
2019-10-06,19.0,1.0
2019-10-07,32.0,1.0
2019-10-08,26.0,1.0
2019-10-09,44.0,1.0
2019-10-10,57.0,1.0
2019-10-11,51.0,1.0
2019-10-12,25.0,1.0
2019-10-13,22.0,1.0
2019-10-14,39.0,1.0
2019-10-15,40.0,1.0
2019-10-16,38.0,1.0
2019-10-17,40.0,1.0
2019-10-18,37.0,1.0
2019-10-19,28.0,1.0
2019-10-20,28.0,1.0
2019-10-21,31.0,1.0
2019-10-22,38.0,
2019-10-23,37.0,
2019-10-24,37.0,
2019-10-25,31.0,
2019-10-26,20.0,
2019-10-27,18.0,
2019-10-28,24.0,
2019-10-29,32.0,
2019-10-30,37.0,
2019-10-31,37.0,
2019-11-01,39.0,
2019-11-02,23.0,
2019-11-03,30.0,
2019-11-04,35.0,
2019-11-05,37.0,
2019-11-06,38.0,
2019-11-07,34.0,
2019-11-08,32.0,
2019-11-09,21.0,
2019-11-10,17.0,
2019-11-11,34.0,
2019-11-12,28.0,
2019-11-13,36.0,
2019-11-14,33.0,
2019-11-15,35.0,
2019-11-16,23.0,
2019-11-17,19.0,
2019-11-18,36.0,
2019-11-19,33.0,
2019-11-20,33.0,
2019-11-21,34.0,
2019-11-22,35.0,
2019-11-23,22.0,
2019-11-24,19.0,
2019-11-25,34.0,
2019-11-26,40.0,
2019-11-27,39.0,
2019-11-28,34.0,
2019-11-29,35.0,
2019-11-30,22.0,
2019-12-01,17.0,
2019-12-02,33.0,
2019-12-03,40.0,
2019-12-04,37.0,
2019-12-05,38.0,
2019-12-06,36.0,
2019-12-07,20.0,
2019-12-08,14.0,
2019-12-09,37.0,
2019-12-10,39.0,
2019-12-11,34.0,
2019-12-12,39.0,
2019-12-13,39.0,
2019-12-14,23.0,
2019-12-15,20.0,
2019-12-16,39.0,
2019-12-17,37.0,
2019-12-18,38.0,
2019-12-19,41.0,
2019-12-20,39.0,
2019-12-21,24.0,
2019-12-22,20.0,
2019-12-23,34.0,
2019-12-24,35.0,
2019-12-25,22.0,
2019-12-26,34.0,
2019-12-27,34.0,
2019-12-28,27.0,
2019-12-29,23.0,
2019-12-30,36.0,
2019-12-31,37.0,
2020-01-01,39.0,
2020-01-02,40.0,
2020-01-03,41.0,
2020-01-04,37.0,
2020-01-05,30.0,
2020-01-06,52.0,
2020-01-07,39.0,
2020-01-08,38.0,
2020-01-09,38.0,
2020-01-10,35.0,
2020-01-11,20.0,
2020-01-12,20.0,
2020-01-13,36.0,
2020-01-14,37.0,
2020-01-15,31.0,
2020-01-16,36.0,
2020-01-17,51.0,
2020-01-18,30.0,
2020-01-19,20.0,
2020-01-20,38.0,
2020-01-21,37.0,
2020-01-22,37.0,
2020-01-23,35.0,
2020-01-24,37.0,
2020-01-25,23.0,
2020-01-26,17.0,
2020-01-27,33.0,
2020-01-28,31.0,
2020-01-29,35.0,
2020-01-30,35.0,
2020-01-31,38.0,
2020-02-01,32.0,
2020-02-02,25.0,
2020-02-03,39.0,
2020-02-04,44.0,
2020-02-05,39.0,
2020-02-06,41.0,
2020-02-07,33.0,
2020-02-08,22.0,
2020-02-09,20.0,
2020-02-10,35.0,
2020-02-11,38.0,
2020-02-12,41.0,
2020-02-13,36.0,
2020-02-14,34.0,
2020-02-15,24.0,
2020-02-16,18.0,
2020-02-17,37.0,
2020-02-18,34.0,
2020-02-19,39.0,
2020-02-20,37.0,
2020-02-21,30.0,
2020-02-22,23.0,
2020-02-23,22.0,
2020-02-24,34.0,
2020-02-25,37.0,
2020-02-26,37.0,
2020-02-27,33.0,
2020-02-28,40.0,
2020-02-29,25.0,
2020-03-01,20.0,
2020-03-02,38.0,
2020-03-03,35.0,
2020-03-04,34.0,
2020-03-05,35.0,
2020-03-06,37.0,
2020-03-07,25.0,
2020-03-08,18.0,
2020-03-09,40.0,
2020-03-10,26.0,
2020-03-11,39.0,
2020-03-12,45.0,
2020-03-13,51.0,
2020-03-14,23.0,
2020-03-15,20.0,
2020-03-16,46.0,
2020-03-17,40.0,
2020-03-18,44.0,
2020-03-19,45.0,
2020-03-20,47.0,
2020-03-21,27.0,
2020-03-22,21.0,
2020-03-23,41.0,
2020-03-24,33.0,
2020-03-25,27.0,
2020-03-26,27.0,
2020-03-27,31.0,
2020-03-28,18.0,
2020-03-29,14.0,
2020-03-30,30.0,
2020-03-31,28.0,
2020-04-01,30.0,
2020-04-02,22.0,
2020-04-03,30.0,
2020-04-04,18.0,
2020-04-05,18.0,
2020-04-06,30.0,
2020-04-07,45.0,
