date,HINDALCO,overlap
2015-07-24,13.0,1.0
2015-07-25,11.0,1.0
2015-07-26,2.0,1.0
2015-07-27,16.0,1.0
2015-07-28,16.0,1.0
2015-07-29,14.0,1.0
2015-07-30,7.0,1.0
2015-07-31,19.0,1.0
2015-08-01,7.0,1.0
2015-08-02,8.0,1.0
2015-08-03,15.0,1.0
2015-08-04,23.0,1.0
2015-08-05,26.0,1.0
2015-08-06,23.0,1.0
2015-08-07,15.0,1.0
2015-08-08,10.0,1.0
2015-08-09,6.0,1.0
2015-08-10,20.0,1.0
2015-08-11,12.0,1.0
2015-08-12,36.0,1.0
2015-08-13,24.0,1.0
2015-08-14,31.0,1.0
2015-08-15,6.0,1.0
2015-08-16,8.0,1.0
2015-08-17,20.0,1.0
2015-08-18,26.0,1.0
2015-08-19,29.0,1.0
2015-08-20,26.0,1.0
2015-08-21,19.0,1.0
2015-08-22,15.0,1.0
2015-08-23,2.0,
2015-08-24,39.0,
2015-08-25,32.0,
2015-08-26,22.0,
2015-08-27,12.0,
2015-08-28,34.0,
2015-08-29,4.0,
2015-08-30,4.0,
2015-08-31,13.0,
2015-09-01,21.0,
2015-09-02,22.0,
2015-09-03,16.0,
2015-09-04,22.0,
2015-09-05,13.0,
2015-09-06,9.0,
2015-09-07,18.0,
2015-09-08,24.0,
2015-09-09,29.0,
2015-09-10,27.0,
2015-09-11,23.0,
2015-09-12,5.0,
2015-09-13,4.0,
2015-09-14,25.0,
2015-09-15,27.0,
2015-09-16,21.0,
2015-09-17,8.0,
2015-09-18,22.0,
2015-09-19,6.0,
2015-09-20,7.0,
2015-09-21,25.0,
2015-09-22,23.0,
2015-09-23,5.0,
2015-09-24,14.0,
2015-09-25,10.0,
2015-09-26,9.0,
2015-09-27,4.0,
2015-09-28,11.0,
2015-09-29,31.0,
2015-09-30,22.0,
2015-10-01,22.0,
2015-10-02,7.0,
2015-10-03,5.0,
2015-10-04,4.0,
2015-10-05,23.0,
2015-10-06,29.0,
2015-10-07,28.0,
2015-10-08,22.0,
2015-10-09,19.0,
2015-10-10,5.0,
2015-10-11,9.0,
2015-10-12,40.0,
2015-10-13,35.0,
2015-10-14,35.0,
2015-10-15,25.0,
2015-10-16,27.0,
2015-10-17,5.0,
2015-10-18,5.0,
2015-10-19,29.0,
2015-10-20,17.0,
2015-10-21,8.0,
2015-10-22,3.0,
2015-10-23,30.0,
2015-10-24,7.0,
2015-10-25,4.0,
2015-10-26,12.0,
2015-10-27,27.0,
2015-10-28,18.0,
2015-10-29,18.0,
2015-10-30,24.0,1.0
2015-10-31,16.0,1.0
2015-11-01,6.0,1.0
2015-11-02,26.0,1.0
2015-11-03,30.0,1.0
2015-11-04,18.0,1.0
2015-11-05,18.0,1.0
2015-11-06,20.0,1.0
2015-11-07,8.0,1.0
2015-11-08,1.0,1.0
2015-11-09,18.0,1.0
2015-11-10,32.0,1.0
2015-11-11,9.0,1.0
2015-11-12,11.0,1.0
2015-11-13,23.0,1.0
2015-11-14,11.0,1.0
2015-11-15,7.0,1.0
2015-11-16,24.0,1.0
2015-11-17,23.0,1.0
2015-11-18,33.0,1.0
2015-11-19,28.0,1.0
2015-11-20,20.0,1.0
2015-11-21,18.0,1.0
2015-11-22,9.0,1.0
2015-11-23,22.0,1.0
2015-11-24,21.0,1.0
2015-11-25,15.0,1.0
2015-11-26,23.0,1.0
2015-11-27,27.0,1.0
2015-11-28,12.0,1.0
2015-11-29,3.0,1.0
2015-11-30,17.0,1.0
2015-12-01,25.0,1.0
2015-12-02,22.0,1.0
2015-12-03,23.0,1.0
2015-12-04,18.0,1.0
2015-12-05,12.0,1.0
2015-12-06,7.0,1.0
2015-12-07,19.0,1.0
2015-12-08,18.0,1.0
2015-12-09,23.0,1.0
2015-12-10,25.0,1.0
2015-12-11,23.0,1.0
2015-12-12,6.0,1.0
2015-12-13,1.0,1.0
2015-12-14,25.0,1.0
2015-12-15,18.0,1.0
2015-12-16,17.0,1.0
2015-12-17,27.0,1.0
2015-12-18,22.0,1.0
2015-12-19,6.0,1.0
2015-12-20,5.0,1.0
2015-12-21,21.0,1.0
2015-12-22,14.0,1.0
2015-12-23,27.0,1.0
2015-12-24,45.0,1.0
2015-12-25,9.0,1.0
2015-12-26,10.0,1.0
2015-12-27,15.0,1.0
2015-12-28,23.0,1.0
2015-12-29,19.0,1.0
2015-12-30,21.0,1.0
2015-12-31,23.0,1.0
2016-01-01,16.0,1.0
2016-01-02,9.0,1.0
2016-01-03,8.0,1.0
2016-01-04,24.0,1.0
2016-01-05,33.0,1.0
2016-01-06,17.0,1.0
2016-01-07,21.0,1.0
2016-01-08,31.0,1.0
2016-01-09,5.0,1.0
2016-01-10,7.0,1.0
2016-01-11,23.0,1.0
2016-01-12,23.0,1.0
2016-01-13,25.0,1.0
2016-01-14,21.0,1.0
2016-01-15,18.0,1.0
2016-01-16,11.0,1.0
2016-01-17,4.0,1.0
2016-01-18,23.0,1.0
2016-01-19,23.0,1.0
2016-01-20,17.0,1.0
2016-01-21,25.0,1.0
2016-01-22,28.0,1.0
2016-01-23,8.0,1.0
2016-01-24,2.0,1.0
2016-01-25,15.0,1.0
2016-01-26,4.0,1.0
2016-01-27,27.0,1.0
2016-01-28,22.0,1.0
2016-01-29,25.0,1.0
2016-01-30,14.0,1.0
2016-01-31,4.0,1.0
2016-02-01,19.0,1.0
2016-02-02,19.0,1.0
2016-02-03,21.0,1.0
2016-02-04,28.0,1.0
2016-02-05,22.0,1.0
2016-02-06,14.0,1.0
2016-02-07,3.0,1.0
2016-02-08,25.0,
2016-02-09,30.0,
2016-02-10,28.0,
2016-02-11,30.0,
2016-02-12,32.0,
2016-02-13,9.0,
2016-02-14,7.0,
2016-02-15,37.0,
2016-02-16,24.0,
2016-02-17,30.0,
2016-02-18,35.0,
2016-02-19,34.0,
2016-02-20,10.0,
2016-02-21,15.0,
2016-02-22,28.0,
2016-02-23,32.0,
2016-02-24,23.0,
2016-02-25,27.0,
2016-02-26,19.0,
2016-02-27,12.0,
2016-02-28,9.0,
2016-02-29,29.0,
2016-03-01,31.0,
2016-03-02,38.0,
2016-03-03,61.0,
2016-03-04,41.0,
2016-03-05,12.0,
2016-03-06,8.0,
2016-03-07,16.0,
2016-03-08,40.0,
2016-03-09,27.0,
2016-03-10,32.0,
2016-03-11,33.0,
2016-03-12,12.0,
2016-03-13,10.0,
2016-03-14,29.0,
2016-03-15,24.0,
2016-03-16,31.0,
2016-03-17,35.0,
2016-03-18,43.0,
2016-03-19,8.0,
2016-03-20,5.0,
2016-03-21,33.0,
2016-03-22,27.0,
2016-03-23,43.0,
2016-03-24,11.0,
2016-03-25,15.0,
2016-03-26,9.0,
2016-03-27,7.0,
2016-03-28,43.0,
2016-03-29,45.0,
2016-03-30,46.0,
2016-03-31,34.0,
2016-04-01,28.0,
2016-04-02,6.0,
2016-04-03,5.0,
2016-04-04,44.0,
2016-04-05,26.0,
2016-04-06,39.0,
2016-04-07,27.0,
2016-04-08,27.0,
2016-04-09,12.0,
2016-04-10,8.0,
2016-04-11,41.0,
2016-04-12,32.0,
2016-04-13,41.0,
2016-04-14,16.0,
2016-04-15,23.0,
2016-04-16,10.0,1.0
2016-04-17,6.0,1.0
2016-04-18,30.0,1.0
2016-04-19,12.0,1.0
2016-04-20,40.0,1.0
2016-04-21,44.0,1.0
2016-04-22,34.0,1.0
2016-04-23,12.0,1.0
2016-04-24,13.0,1.0
2016-04-25,30.0,1.0
2016-04-26,50.0,1.0
2016-04-27,37.0,1.0
2016-04-28,44.0,1.0
2016-04-29,46.0,1.0
2016-04-30,9.0,1.0
2016-05-01,6.0,1.0
2016-05-02,54.0,1.0
2016-05-03,44.0,1.0
2016-05-04,40.0,1.0
2016-05-05,49.0,1.0
2016-05-06,40.0,1.0
2016-05-07,11.0,1.0
2016-05-08,8.0,1.0
2016-05-09,37.0,1.0
2016-05-10,37.0,1.0
2016-05-11,57.0,1.0
2016-05-12,46.0,1.0
2016-05-13,40.0,1.0
2016-05-14,12.0,1.0
2016-05-15,10.0,1.0
2016-05-16,29.0,1.0
2016-05-17,31.0,1.0
2016-05-18,36.0,1.0
2016-05-19,34.0,1.0
2016-05-20,34.0,1.0
2016-05-21,16.0,1.0
2016-05-22,4.0,1.0
2016-05-23,42.0,1.0
2016-05-24,34.0,1.0
2016-05-25,37.0,1.0
2016-05-26,43.0,1.0
2016-05-27,39.0,1.0
2016-05-28,19.0,1.0
2016-05-29,16.0,1.0
2016-05-30,100.0,1.0
2016-05-31,84.0,1.0
2016-06-01,57.0,1.0
2016-06-02,50.0,1.0
2016-06-03,52.0,1.0
2016-06-04,12.0,1.0
2016-06-05,8.0,1.0
2016-06-06,37.0,1.0
2016-06-07,57.0,1.0
2016-06-08,28.0,1.0
2016-06-09,42.0,1.0
2016-06-10,50.0,1.0
2016-06-11,8.0,1.0
2016-06-12,8.0,1.0
2016-06-13,39.0,1.0
2016-06-14,50.0,1.0
2016-06-15,36.0,1.0
2016-06-16,44.0,1.0
2016-06-17,40.0,1.0
2016-06-18,15.0,1.0
2016-06-19,9.0,1.0
2016-06-20,38.0,1.0
2016-06-21,38.0,1.0
2016-06-22,42.0,1.0
2016-06-23,48.0,1.0
2016-06-24,52.0,1.0
2016-06-25,15.0,1.0
2016-06-26,8.0,1.0
2016-06-27,34.0,1.0
2016-06-28,33.0,1.0
2016-06-29,37.0,1.0
2016-06-30,34.0,1.0
2016-07-01,44.0,1.0
2016-07-02,16.0,1.0
2016-07-03,14.0,1.0
2016-07-04,34.0,1.0
2016-07-05,41.0,1.0
2016-07-06,18.0,1.0
2016-07-07,38.0,1.0
2016-07-08,38.0,1.0
2016-07-09,10.0,1.0
2016-07-10,21.0,1.0
2016-07-11,30.0,1.0
2016-07-12,54.0,1.0
2016-07-13,44.0,1.0
2016-07-14,32.0,1.0
2016-07-15,38.0,1.0
2016-07-16,15.0,1.0
2016-07-17,7.0,1.0
2016-07-18,37.0,1.0
2016-07-19,36.0,1.0
2016-07-20,30.0,1.0
2016-07-21,38.0,1.0
2016-07-22,43.0,1.0
2016-07-23,16.0,1.0
2016-07-24,10.0,1.0
2016-07-25,35.0,1.0
2016-07-26,36.0,
2016-07-27,37.0,
2016-07-28,48.0,
2016-07-29,30.0,
2016-07-30,19.0,
2016-07-31,8.0,
2016-08-01,33.0,
2016-08-02,19.0,
2016-08-03,31.0,
2016-08-04,24.0,
2016-08-05,63.0,
2016-08-06,18.0,
2016-08-07,10.0,
2016-08-08,47.0,
2016-08-09,40.0,
2016-08-10,37.0,
2016-08-11,31.0,
2016-08-12,58.0,
2016-08-13,13.0,
2016-08-14,6.0,
2016-08-15,14.0,
2016-08-16,36.0,
2016-08-17,55.0,
2016-08-18,26.0,
2016-08-19,41.0,
2016-08-20,19.0,
2016-08-21,13.0,
2016-08-22,36.0,
2016-08-23,26.0,
2016-08-24,46.0,
2016-08-25,37.0,
2016-08-26,29.0,
2016-08-27,8.0,
2016-08-28,7.0,
2016-08-29,29.0,
2016-08-30,35.0,
2016-08-31,31.0,
2016-09-01,34.0,
2016-09-02,36.0,
2016-09-03,19.0,
2016-09-04,12.0,
2016-09-05,11.0,
2016-09-06,34.0,
2016-09-07,32.0,
2016-09-08,28.0,
2016-09-09,32.0,
2016-09-10,5.0,
2016-09-11,15.0,
2016-09-12,31.0,
2016-09-13,15.0,
2016-09-14,57.0,
2016-09-15,33.0,
2016-09-16,36.0,
2016-09-17,12.0,
2016-09-18,5.0,
2016-09-19,35.0,
2016-09-20,25.0,
2016-09-21,31.0,
2016-09-22,46.0,
2016-09-23,30.0,
2016-09-24,22.0,
2016-09-25,5.0,
2016-09-26,25.0,
2016-09-27,26.0,
2016-09-28,26.0,
2016-09-29,29.0,
2016-09-30,26.0,
2016-10-01,17.0,
2016-10-02,11.0,1.0
2016-10-03,37.0,1.0
2016-10-04,31.0,1.0
2016-10-05,26.0,1.0
2016-10-06,25.0,1.0
2016-10-07,30.0,1.0
2016-10-08,17.0,1.0
2016-10-09,8.0,1.0
2016-10-10,28.0,1.0
2016-10-11,12.0,1.0
2016-10-12,15.0,1.0
2016-10-13,33.0,1.0
2016-10-14,36.0,1.0
2016-10-15,12.0,1.0
2016-10-16,6.0,1.0
2016-10-17,24.0,1.0
2016-10-18,26.0,1.0
2016-10-19,30.0,1.0
2016-10-20,30.0,1.0
2016-10-21,23.0,1.0
2016-10-22,14.0,1.0
2016-10-23,7.0,1.0
2016-10-24,41.0,1.0
2016-10-25,26.0,1.0
2016-10-26,23.0,1.0
2016-10-27,19.0,1.0
2016-10-28,31.0,1.0
2016-10-29,10.0,1.0
2016-10-30,7.0,1.0
2016-10-31,10.0,1.0
2016-11-01,38.0,1.0
2016-11-02,22.0,1.0
2016-11-03,49.0,1.0
2016-11-04,48.0,1.0
2016-11-05,10.0,1.0
2016-11-06,12.0,1.0
2016-11-07,50.0,1.0
2016-11-08,58.0,1.0
2016-11-09,47.0,1.0
2016-11-10,45.0,1.0
2016-11-11,46.0,1.0
2016-11-12,18.0,1.0
2016-11-13,15.0,1.0
2016-11-14,15.0,1.0
2016-11-15,43.0,1.0
2016-11-16,45.0,1.0
2016-11-17,38.0,1.0
2016-11-18,42.0,1.0
2016-11-19,10.0,1.0
2016-11-20,10.0,1.0
2016-11-21,40.0,1.0
2016-11-22,50.0,1.0
2016-11-23,45.0,1.0
2016-11-24,59.0,1.0
2016-11-25,51.0,1.0
2016-11-26,16.0,1.0
2016-11-27,6.0,1.0
2016-11-28,37.0,1.0
2016-11-29,45.0,1.0
2016-11-30,24.0,1.0
2016-12-01,40.0,1.0
2016-12-02,52.0,1.0
2016-12-03,16.0,1.0
2016-12-04,9.0,1.0
2016-12-05,40.0,1.0
2016-12-06,42.0,1.0
2016-12-07,31.0,1.0
2016-12-08,48.0,1.0
2016-12-09,40.0,1.0
2016-12-10,14.0,1.0
2016-12-11,5.0,1.0
2016-12-12,31.0,1.0
2016-12-13,35.0,1.0
2016-12-14,29.0,1.0
2016-12-15,41.0,1.0
2016-12-16,42.0,1.0
2016-12-17,15.0,1.0
2016-12-18,6.0,1.0
2016-12-19,37.0,1.0
2016-12-20,34.0,1.0
2016-12-21,35.0,1.0
2016-12-22,38.0,1.0
2016-12-23,34.0,1.0
2016-12-24,17.0,1.0
2016-12-25,13.0,1.0
2016-12-26,42.0,1.0
2016-12-27,50.0,1.0
2016-12-28,40.0,1.0
2016-12-29,37.0,1.0
2016-12-30,45.0,1.0
2016-12-31,11.0,1.0
2017-01-01,7.0,1.0
2017-01-02,37.0,1.0
2017-01-03,23.0,1.0
2017-01-04,40.0,1.0
2017-01-05,26.0,1.0
2017-01-06,23.0,1.0
2017-01-07,15.0,1.0
2017-01-08,6.0,1.0
2017-01-09,24.0,1.0
2017-01-10,54.0,1.0
2017-01-11,66.0,
2017-01-12,51.0,
2017-01-13,40.0,
2017-01-14,5.0,
2017-01-15,10.0,
2017-01-16,35.0,
2017-01-17,45.0,
2017-01-18,42.0,
2017-01-19,41.0,
2017-01-20,49.0,
2017-01-21,11.0,
2017-01-22,13.0,
2017-01-23,46.0,
2017-01-24,66.0,
2017-01-25,40.0,
2017-01-26,10.0,
2017-01-27,51.0,
2017-01-28,15.0,
2017-01-29,13.0,
2017-01-30,36.0,
2017-01-31,41.0,
2017-02-01,37.0,
2017-02-02,58.0,
2017-02-03,29.0,
2017-02-04,17.0,
2017-02-05,10.0,
2017-02-06,51.0,
2017-02-07,49.0,
2017-02-08,42.0,
2017-02-09,45.0,
2017-02-10,58.0,
2017-02-11,23.0,
2017-02-12,21.0,
2017-02-13,74.0,
2017-02-14,51.0,
2017-02-15,54.0,
2017-02-16,49.0,
2017-02-17,53.0,
2017-02-18,21.0,
2017-02-19,15.0,
2017-02-20,48.0,
2017-02-21,40.0,
2017-02-22,39.0,
2017-02-23,54.0,
2017-02-24,19.0,
2017-02-25,15.0,
2017-02-26,19.0,
2017-02-27,42.0,
2017-02-28,41.0,
2017-03-01,58.0,
2017-03-02,56.0,
2017-03-03,58.0,
2017-03-04,30.0,
2017-03-05,20.0,
2017-03-06,61.0,
2017-03-07,51.0,
2017-03-08,59.0,
2017-03-09,53.0,
2017-03-10,41.0,
2017-03-11,13.0,
2017-03-12,13.0,
2017-03-13,11.0,
2017-03-14,54.0,
2017-03-15,61.0,
2017-03-16,62.0,
2017-03-17,47.0,
2017-03-18,22.0,
2017-03-19,8.0,
2017-03-20,39.0,1.0
2017-03-21,40.0,1.0
2017-03-22,42.0,1.0
2017-03-23,38.0,1.0
2017-03-24,36.0,1.0
2017-03-25,10.0,1.0
2017-03-26,4.0,1.0
2017-03-27,49.0,1.0
2017-03-28,41.0,1.0
2017-03-29,50.0,1.0
2017-03-30,39.0,1.0
2017-03-31,31.0,1.0
2017-04-01,14.0,1.0
2017-04-02,10.0,1.0
2017-04-03,38.0,1.0
2017-04-04,22.0,1.0
2017-04-05,28.0,1.0
2017-04-06,41.0,1.0
2017-04-07,31.0,1.0
2017-04-08,13.0,1.0
2017-04-09,11.0,1.0
2017-04-10,39.0,1.0
2017-04-11,42.0,1.0
2017-04-12,36.0,1.0
2017-04-13,58.0,1.0
2017-04-14,21.0,1.0
2017-04-15,11.0,1.0
2017-04-16,10.0,1.0
2017-04-17,45.0,1.0
2017-04-18,46.0,1.0
2017-04-19,41.0,1.0
2017-04-20,38.0,1.0
2017-04-21,39.0,1.0
2017-04-22,19.0,1.0
2017-04-23,12.0,1.0
2017-04-24,33.0,1.0
2017-04-25,36.0,1.0
2017-04-26,44.0,1.0
2017-04-27,37.0,1.0
2017-04-28,44.0,1.0
2017-04-29,13.0,1.0
2017-04-30,11.0,1.0
2017-05-01,21.0,1.0
2017-05-02,43.0,1.0
2017-05-03,42.0,1.0
2017-05-04,40.0,1.0
2017-05-05,58.0,1.0
2017-05-06,14.0,1.0
2017-05-07,9.0,1.0
2017-05-08,45.0,1.0
2017-05-09,32.0,1.0
2017-05-10,45.0,1.0
2017-05-11,74.0,1.0
2017-05-12,42.0,1.0
2017-05-13,9.0,1.0
2017-05-14,9.0,1.0
2017-05-15,57.0,1.0
2017-05-16,44.0,1.0
2017-05-17,51.0,1.0
2017-05-18,42.0,1.0
2017-05-19,48.0,1.0
2017-05-20,9.0,1.0
2017-05-21,10.0,1.0
2017-05-22,45.0,1.0
2017-05-23,38.0,1.0
2017-05-24,41.0,1.0
2017-05-25,32.0,1.0
2017-05-26,56.0,1.0
2017-05-27,13.0,1.0
2017-05-28,10.0,1.0
2017-05-29,54.0,1.0
2017-05-30,90.0,1.0
2017-05-31,81.0,1.0
2017-06-01,53.0,1.0
2017-06-02,35.0,1.0
2017-06-03,16.0,1.0
2017-06-04,8.0,1.0
2017-06-05,34.0,1.0
2017-06-06,42.0,1.0
2017-06-07,40.0,1.0
2017-06-08,42.0,1.0
2017-06-09,42.0,1.0
2017-06-10,16.0,1.0
2017-06-11,18.0,1.0
2017-06-12,48.0,1.0
2017-06-13,32.0,1.0
2017-06-14,37.0,1.0
2017-06-15,29.0,1.0
2017-06-16,32.0,1.0
2017-06-17,13.0,1.0
2017-06-18,13.0,1.0
2017-06-19,41.0,1.0
2017-06-20,52.0,1.0
2017-06-21,42.0,1.0
2017-06-22,51.0,1.0
2017-06-23,63.0,1.0
2017-06-24,12.0,1.0
2017-06-25,6.0,1.0
2017-06-26,13.0,1.0
2017-06-27,43.0,1.0
2017-06-28,34.0,1.0
2017-06-29,38.0,
2017-06-30,31.0,
2017-07-01,10.0,
2017-07-02,7.0,
2017-07-03,44.0,
2017-07-04,47.0,
2017-07-05,40.0,
2017-07-06,41.0,
2017-07-07,33.0,
2017-07-08,13.0,
2017-07-09,11.0,
2017-07-10,31.0,
2017-07-11,44.0,
2017-07-12,38.0,
2017-07-13,54.0,
2017-07-14,53.0,
2017-07-15,13.0,
2017-07-16,11.0,
2017-07-17,43.0,
2017-07-18,51.0,
2017-07-19,57.0,
2017-07-20,46.0,
2017-07-21,31.0,
2017-07-22,14.0,
2017-07-23,11.0,
2017-07-24,55.0,
2017-07-25,46.0,
2017-07-26,46.0,
2017-07-27,54.0,
2017-07-28,64.0,
2017-07-29,22.0,
2017-07-30,9.0,
2017-07-31,37.0,
2017-08-01,55.0,
2017-08-02,44.0,
2017-08-03,32.0,
2017-08-04,40.0,
2017-08-05,19.0,
2017-08-06,16.0,
2017-08-07,22.0,
2017-08-08,88.0,
2017-08-09,71.0,
2017-08-10,56.0,
2017-08-11,51.0,
2017-08-12,15.0,
2017-08-13,17.0,
2017-08-14,65.0,
2017-08-15,20.0,
2017-08-16,49.0,
2017-08-17,40.0,
2017-08-18,31.0,
2017-08-19,22.0,
2017-08-20,6.0,
2017-08-21,40.0,
2017-08-22,48.0,
2017-08-23,45.0,
2017-08-24,44.0,
2017-08-25,16.0,
2017-08-26,17.0,
2017-08-27,15.0,
2017-08-28,35.0,
2017-08-29,44.0,
2017-08-30,38.0,
2017-08-31,45.0,
2017-09-01,34.0,
2017-09-02,21.0,
2017-09-03,12.0,
2017-09-04,40.0,
2017-09-05,35.0,1.0
2017-09-06,28.0,1.0
2017-09-07,48.0,1.0
2017-09-08,47.0,1.0
2017-09-09,20.0,1.0
2017-09-10,8.0,1.0
2017-09-11,42.0,1.0
2017-09-12,34.0,1.0
2017-09-13,32.0,1.0
2017-09-14,42.0,1.0
2017-09-15,36.0,1.0
2017-09-16,15.0,1.0
2017-09-17,8.0,1.0
2017-09-18,37.0,1.0
2017-09-19,23.0,1.0
2017-09-20,33.0,1.0
2017-09-21,40.0,1.0
2017-09-22,52.0,1.0
2017-09-23,13.0,1.0
2017-09-24,11.0,1.0
2017-09-25,49.0,1.0
2017-09-26,39.0,1.0
2017-09-27,32.0,1.0
2017-09-28,28.0,1.0
2017-09-29,30.0,1.0
2017-09-30,7.0,1.0
2017-10-01,7.0,1.0
2017-10-02,8.0,1.0
2017-10-03,34.0,1.0
2017-10-04,23.0,1.0
2017-10-05,29.0,1.0
2017-10-06,37.0,1.0
2017-10-07,16.0,1.0
2017-10-08,9.0,1.0
2017-10-09,39.0,1.0
2017-10-10,31.0,1.0
2017-10-11,29.0,1.0
2017-10-12,59.0,1.0
2017-10-13,40.0,1.0
2017-10-14,13.0,1.0
2017-10-15,17.0,1.0
2017-10-16,51.0,1.0
2017-10-17,45.0,1.0
2017-10-18,42.0,1.0
2017-10-19,18.0,1.0
2017-10-20,18.0,1.0
2017-10-21,12.0,1.0
2017-10-22,8.0,1.0
2017-10-23,30.0,1.0
2017-10-24,34.0,1.0
2017-10-25,34.0,1.0
2017-10-26,36.0,1.0
2017-10-27,43.0,1.0
2017-10-28,12.0,1.0
2017-10-29,10.0,1.0
2017-10-30,34.0,1.0
2017-10-31,40.0,1.0
2017-11-01,32.0,1.0
2017-11-02,48.0,1.0
2017-11-03,64.0,1.0
2017-11-04,20.0,1.0
2017-11-05,11.0,1.0
2017-11-06,28.0,1.0
2017-11-07,49.0,1.0
2017-11-08,31.0,1.0
2017-11-09,35.0,1.0
2017-11-10,30.0,1.0
2017-11-11,15.0,1.0
2017-11-12,12.0,1.0
2017-11-13,27.0,1.0
2017-11-14,31.0,1.0
2017-11-15,31.0,1.0
2017-11-16,31.0,1.0
2017-11-17,36.0,1.0
2017-11-18,16.0,1.0
2017-11-19,12.0,1.0
2017-11-20,34.0,1.0
2017-11-21,36.0,1.0
2017-11-22,29.0,1.0
2017-11-23,27.0,1.0
2017-11-24,37.0,1.0
2017-11-25,10.0,1.0
2017-11-26,9.0,1.0
2017-11-27,32.0,1.0
2017-11-28,25.0,1.0
2017-11-29,49.0,1.0
2017-11-30,42.0,1.0
2017-12-01,40.0,1.0
2017-12-02,16.0,1.0
2017-12-03,6.0,1.0
2017-12-04,33.0,1.0
2017-12-05,33.0,1.0
2017-12-06,39.0,1.0
2017-12-07,32.0,1.0
2017-12-08,33.0,1.0
2017-12-09,11.0,1.0
2017-12-10,9.0,1.0
2017-12-11,31.0,1.0
2017-12-12,28.0,1.0
2017-12-13,25.0,1.0
2017-12-14,35.0,1.0
2017-12-15,33.0,
2017-12-16,12.0,
2017-12-17,7.0,
2017-12-18,27.0,
2017-12-19,36.0,
2017-12-20,26.0,
2017-12-21,40.0,
2017-12-22,29.0,
2017-12-23,17.0,
2017-12-24,11.0,
2017-12-25,24.0,
2017-12-26,35.0,
2017-12-27,17.0,
2017-12-28,46.0,
2017-12-29,27.0,
2017-12-30,10.0,
2017-12-31,12.0,
2018-01-01,30.0,
2018-01-02,25.0,
2018-01-03,38.0,
2018-01-04,35.0,
2018-01-05,30.0,
2018-01-06,12.0,
2018-01-07,10.0,
2018-01-08,28.0,
2018-01-09,27.0,
2018-01-10,24.0,
2018-01-11,24.0,
2018-01-12,27.0,
2018-01-13,10.0,
2018-01-14,11.0,
2018-01-15,27.0,
2018-01-16,27.0,
2018-01-17,31.0,
2018-01-18,26.0,
2018-01-19,28.0,
2018-01-20,12.0,
2018-01-21,10.0,
2018-01-22,32.0,
2018-01-23,44.0,
2018-01-24,35.0,
2018-01-25,33.0,
2018-01-26,9.0,
2018-01-27,14.0,
2018-01-28,5.0,
2018-01-29,34.0,
2018-01-30,24.0,
2018-01-31,43.0,
2018-02-01,31.0,
2018-02-02,43.0,
2018-02-03,12.0,
2018-02-04,8.0,
2018-02-05,32.0,
2018-02-06,39.0,
2018-02-07,29.0,
2018-02-08,36.0,
2018-02-09,24.0,
2018-02-10,12.0,
2018-02-11,5.0,
2018-02-12,29.0,
2018-02-13,18.0,
2018-02-14,24.0,
2018-02-15,31.0,
2018-02-16,41.0,
2018-02-17,10.0,
2018-02-18,5.0,
2018-02-19,25.0,
2018-02-20,31.0,
2018-02-21,27.0,1.0
2018-02-22,41.0,1.0
2018-02-23,33.0,1.0
2018-02-24,11.0,1.0
2018-02-25,8.0,1.0
2018-02-26,27.0,1.0
2018-02-27,29.0,1.0
2018-02-28,31.0,1.0
2018-03-01,20.0,1.0
2018-03-02,9.0,1.0
2018-03-03,7.0,1.0
2018-03-04,7.0,1.0
2018-03-05,37.0,1.0
2018-03-06,38.0,1.0
2018-03-07,26.0,1.0
2018-03-08,26.0,1.0
2018-03-09,34.0,1.0
2018-03-10,12.0,1.0
2018-03-11,9.0,1.0
2018-03-12,32.0,1.0
2018-03-13,28.0,1.0
2018-03-14,29.0,1.0
2018-03-15,26.0,1.0
2018-03-16,25.0,1.0
2018-03-17,9.0,1.0
2018-03-18,10.0,1.0
2018-03-19,22.0,1.0
2018-03-20,22.0,1.0
2018-03-21,22.0,1.0
2018-03-22,24.0,1.0
2018-03-23,28.0,1.0
2018-03-24,15.0,1.0
2018-03-25,9.0,1.0
2018-03-26,31.0,1.0
2018-03-27,28.0,1.0
2018-03-28,35.0,1.0
2018-03-29,16.0,1.0
2018-03-30,14.0,1.0
2018-03-31,13.0,1.0
2018-04-01,5.0,1.0
2018-04-02,23.0,1.0
2018-04-03,30.0,1.0
2018-04-04,32.0,1.0
2018-04-05,44.0,1.0
2018-04-06,36.0,1.0
2018-04-07,10.0,1.0
2018-04-08,6.0,1.0
2018-04-09,42.0,1.0
2018-04-10,54.0,1.0
2018-04-11,50.0,1.0
2018-04-12,36.0,1.0
2018-04-13,48.0,1.0
2018-04-14,10.0,1.0
2018-04-15,13.0,1.0
2018-04-16,29.0,1.0
2018-04-17,52.0,1.0
2018-04-18,43.0,1.0
2018-04-19,88.0,1.0
2018-04-20,62.0,1.0
2018-04-21,16.0,1.0
2018-04-22,6.0,1.0
2018-04-23,43.0,1.0
2018-04-24,81.0,1.0
2018-04-25,47.0,1.0
2018-04-26,52.0,1.0
2018-04-27,38.0,1.0
2018-04-28,14.0,1.0
2018-04-29,6.0,1.0
2018-04-30,32.0,1.0
2018-05-01,16.0,1.0
2018-05-02,38.0,1.0
