date,SBIN,overlap
2015-07-24,8.0,1.0
2015-07-25,4.0,1.0
2015-07-26,3.0,1.0
2015-07-27,5.0,1.0
2015-07-28,8.0,1.0
2015-07-29,10.0,1.0
2015-07-30,8.0,1.0
2015-07-31,9.0,1.0
2015-08-01,6.0,1.0
2015-08-02,2.0,1.0
2015-08-03,7.0,1.0
2015-08-04,16.0,1.0
2015-08-05,10.0,1.0
2015-08-06,11.0,1.0
2015-08-07,11.0,1.0
2015-08-08,3.0,1.0
2015-08-09,4.0,1.0
2015-08-10,10.0,1.0
2015-08-11,13.0,1.0
2015-08-12,14.0,1.0
2015-08-13,14.0,1.0
2015-08-14,10.0,1.0
2015-08-15,2.0,1.0
2015-08-16,2.0,1.0
2015-08-17,17.0,1.0
2015-08-18,12.0,1.0
2015-08-19,12.0,1.0
2015-08-20,10.0,1.0
2015-08-21,13.0,1.0
2015-08-22,7.0,1.0
2015-08-23,2.0,
2015-08-24,12.0,
2015-08-25,14.0,
2015-08-26,9.0,
2015-08-27,8.0,
2015-08-28,15.0,
2015-08-29,5.0,
2015-08-30,5.0,
2015-08-31,14.0,
2015-09-01,11.0,
2015-09-02,17.0,
2015-09-03,17.0,
2015-09-04,16.0,
2015-09-05,3.0,
2015-09-06,4.0,
2015-09-07,12.0,
2015-09-08,18.0,
2015-09-09,13.0,
2015-09-10,18.0,
2015-09-11,14.0,
2015-09-12,4.0,
2015-09-13,2.0,
2015-09-14,8.0,
2015-09-15,13.0,
2015-09-16,11.0,
2015-09-17,5.0,
2015-09-18,18.0,
2015-09-19,6.0,
2015-09-20,3.0,
2015-09-21,12.0,
2015-09-22,10.0,
2015-09-23,9.0,
2015-09-24,9.0,
2015-09-25,5.0,
2015-09-26,2.0,
2015-09-27,6.0,
2015-09-28,9.0,
2015-09-29,11.0,
2015-09-30,13.0,
2015-10-01,13.0,
2015-10-02,5.0,
2015-10-03,0.0,
2015-10-04,5.0,
2015-10-05,8.0,
2015-10-06,11.0,
2015-10-07,10.0,
2015-10-08,9.0,
2015-10-09,14.0,
2015-10-10,7.0,
2015-10-11,3.0,
2015-10-12,9.0,
2015-10-13,7.0,
2015-10-14,13.0,
2015-10-15,13.0,
2015-10-16,7.0,
2015-10-17,3.0,
2015-10-18,3.0,
2015-10-19,12.0,
2015-10-20,7.0,
2015-10-21,13.0,
2015-10-22,3.0,
2015-10-23,5.0,
2015-10-24,0.0,
2015-10-25,3.0,
2015-10-26,8.0,
2015-10-27,5.0,
2015-10-28,7.0,
2015-10-29,13.0,
2015-10-30,11.0,1.0
2015-10-31,5.0,1.0
2015-11-01,3.0,1.0
2015-11-02,9.0,1.0
2015-11-03,9.0,1.0
2015-11-04,9.0,1.0
2015-11-05,9.0,1.0
2015-11-06,18.0,1.0
2015-11-07,7.0,1.0
2015-11-08,2.0,1.0
2015-11-09,10.0,1.0
2015-11-10,8.0,1.0
2015-11-11,2.0,1.0
2015-11-12,6.0,1.0
2015-11-13,8.0,1.0
2015-11-14,5.0,1.0
2015-11-15,3.0,1.0
2015-11-16,12.0,1.0
2015-11-17,15.0,1.0
2015-11-18,12.0,1.0
2015-11-19,10.0,1.0
2015-11-20,16.0,1.0
2015-11-21,4.0,1.0
2015-11-22,4.0,1.0
2015-11-23,14.0,1.0
2015-11-24,11.0,1.0
2015-11-25,5.0,1.0
2015-11-26,9.0,1.0
2015-11-27,13.0,1.0
2015-11-28,5.0,1.0
2015-11-29,3.0,1.0
2015-11-30,10.0,1.0
2015-12-01,11.0,1.0
2015-12-02,6.0,1.0
2015-12-03,10.0,1.0
2015-12-04,9.0,1.0
2015-12-05,4.0,1.0
2015-12-06,3.0,1.0
2015-12-07,11.0,1.0
2015-12-08,12.0,1.0
2015-12-09,9.0,1.0
2015-12-10,11.0,1.0
2015-12-11,13.0,1.0
2015-12-12,4.0,1.0
2015-12-13,4.0,1.0
2015-12-14,10.0,1.0
2015-12-15,15.0,1.0
2015-12-16,11.0,1.0
2015-12-17,7.0,1.0
2015-12-18,10.0,1.0
2015-12-19,4.0,1.0
2015-12-20,5.0,1.0
2015-12-21,8.0,1.0
2015-12-22,8.0,1.0
2015-12-23,6.0,1.0
2015-12-24,9.0,1.0
2015-12-25,3.0,1.0
2015-12-26,4.0,1.0
2015-12-27,2.0,1.0
2015-12-28,9.0,1.0
2015-12-29,10.0,1.0
2015-12-30,12.0,1.0
2015-12-31,6.0,1.0
2016-01-01,6.0,1.0
2016-01-02,3.0,1.0
2016-01-03,3.0,1.0
2016-01-04,9.0,1.0
2016-01-05,12.0,1.0
2016-01-06,12.0,1.0
2016-01-07,16.0,1.0
2016-01-08,17.0,1.0
2016-01-09,4.0,1.0
2016-01-10,4.0,1.0
2016-01-11,9.0,1.0
2016-01-12,15.0,1.0
2016-01-13,22.0,1.0
2016-01-14,14.0,1.0
2016-01-15,22.0,1.0
2016-01-16,6.0,1.0
2016-01-17,4.0,1.0
2016-01-18,14.0,1.0
2016-01-19,16.0,1.0
2016-01-20,17.0,1.0
2016-01-21,11.0,1.0
2016-01-22,17.0,1.0
2016-01-23,4.0,1.0
2016-01-24,4.0,1.0
2016-01-25,16.0,1.0
2016-01-26,2.0,1.0
2016-01-27,15.0,1.0
2016-01-28,10.0,1.0
2016-01-29,19.0,1.0
2016-01-30,6.0,1.0
2016-01-31,6.0,1.0
2016-02-01,17.0,1.0
2016-02-02,18.0,1.0
2016-02-03,27.0,1.0
2016-02-04,15.0,1.0
2016-02-05,16.0,1.0
2016-02-06,7.0,1.0
2016-02-07,5.0,1.0
2016-02-08,11.0,
2016-02-09,22.0,
2016-02-10,22.0,
2016-02-11,39.0,
2016-02-12,19.0,
2016-02-13,6.0,
2016-02-14,6.0,
2016-02-15,11.0,
2016-02-16,27.0,
2016-02-17,22.0,
2016-02-18,13.0,
2016-02-19,16.0,
2016-02-20,3.0,
2016-02-21,2.0,
2016-02-22,19.0,
2016-02-23,21.0,
2016-02-24,19.0,
2016-02-25,15.0,
2016-02-26,18.0,
2016-02-27,4.0,
2016-02-28,4.0,
2016-02-29,20.0,
2016-03-01,24.0,
2016-03-02,28.0,
2016-03-03,21.0,
2016-03-04,17.0,
2016-03-05,6.0,
2016-03-06,3.0,
2016-03-07,8.0,
2016-03-08,18.0,
2016-03-09,18.0,
2016-03-10,20.0,
2016-03-11,24.0,
2016-03-12,4.0,
2016-03-13,6.0,
2016-03-14,16.0,
2016-03-15,13.0,
2016-03-16,17.0,
2016-03-17,13.0,
2016-03-18,19.0,
2016-03-19,5.0,
2016-03-20,2.0,
2016-03-21,17.0,
2016-03-22,12.0,
2016-03-23,14.0,
2016-03-24,4.0,
2016-03-25,8.0,
2016-03-26,3.0,
2016-03-27,11.0,
2016-03-28,15.0,
2016-03-29,19.0,
2016-03-30,18.0,
2016-03-31,10.0,
2016-04-01,12.0,
2016-04-02,6.0,
2016-04-03,4.0,
2016-04-04,13.0,
2016-04-05,15.0,
2016-04-06,22.0,
2016-04-07,12.0,
2016-04-08,14.0,
2016-04-09,2.0,
2016-04-10,5.0,
2016-04-11,18.0,
2016-04-12,18.0,
2016-04-13,19.0,
2016-04-14,5.0,
2016-04-15,8.0,
2016-04-16,4.0,1.0
2016-04-17,3.0,1.0
2016-04-18,16.0,1.0
2016-04-19,6.0,1.0
2016-04-20,15.0,1.0
2016-04-21,20.0,1.0
2016-04-22,22.0,1.0
2016-04-23,4.0,1.0
2016-04-24,2.0,1.0
2016-04-25,17.0,1.0
2016-04-26,22.0,1.0
2016-04-27,23.0,1.0
2016-04-28,16.0,1.0
2016-04-29,19.0,1.0
2016-04-30,4.0,1.0
2016-05-01,4.0,1.0
2016-05-02,15.0,1.0
2016-05-03,21.0,1.0
2016-05-04,19.0,1.0
2016-05-05,13.0,1.0
2016-05-06,16.0,1.0
2016-05-07,6.0,1.0
2016-05-08,2.0,1.0
2016-05-09,15.0,1.0
2016-05-10,8.0,1.0
2016-05-11,14.0,1.0
2016-05-12,15.0,1.0
2016-05-13,15.0,1.0
2016-05-14,6.0,1.0
2016-05-15,6.0,1.0
2016-05-16,20.0,1.0
2016-05-17,21.0,1.0
2016-05-18,23.0,1.0
2016-05-19,18.0,1.0
2016-05-20,14.0,1.0
2016-05-21,4.0,1.0
2016-05-22,4.0,1.0
2016-05-23,21.0,1.0
2016-05-24,23.0,1.0
2016-05-25,15.0,1.0
2016-05-26,24.0,1.0
2016-05-27,30.0,1.0
2016-05-28,8.0,1.0
2016-05-29,4.0,1.0
2016-05-30,20.0,1.0
2016-05-31,21.0,1.0
2016-06-01,36.0,1.0
2016-06-02,22.0,1.0
2016-06-03,24.0,1.0
2016-06-04,8.0,1.0
2016-06-05,3.0,1.0
2016-06-06,22.0,1.0
2016-06-07,20.0,1.0
2016-06-08,28.0,1.0
2016-06-09,14.0,1.0
2016-06-10,24.0,1.0
2016-06-11,8.0,1.0
2016-06-12,2.0,1.0
2016-06-13,18.0,1.0
2016-06-14,22.0,1.0
2016-06-15,19.0,1.0
2016-06-16,28.0,1.0
2016-06-17,22.0,1.0
2016-06-18,6.0,1.0
2016-06-19,4.0,1.0
2016-06-20,33.0,1.0
2016-06-21,18.0,1.0
2016-06-22,21.0,1.0
2016-06-23,23.0,1.0
2016-06-24,28.0,1.0
2016-06-25,6.0,1.0
2016-06-26,3.0,1.0
2016-06-27,16.0,1.0
2016-06-28,25.0,1.0
2016-06-29,17.0,1.0
2016-06-30,21.0,1.0
2016-07-01,22.0,1.0
2016-07-02,6.0,1.0
2016-07-03,3.0,1.0
2016-07-04,30.0,1.0
2016-07-05,14.0,1.0
2016-07-06,11.0,1.0
2016-07-07,22.0,1.0
2016-07-08,17.0,1.0
2016-07-09,7.0,1.0
2016-07-10,4.0,1.0
2016-07-11,21.0,1.0
2016-07-12,21.0,1.0
2016-07-13,22.0,1.0
2016-07-14,19.0,1.0
2016-07-15,16.0,1.0
2016-07-16,7.0,1.0
2016-07-17,4.0,1.0
2016-07-18,17.0,1.0
2016-07-19,15.0,1.0
2016-07-20,22.0,1.0
2016-07-21,20.0,1.0
2016-07-22,15.0,1.0
2016-07-23,4.0,1.0
2016-07-24,5.0,1.0
2016-07-25,14.0,1.0
2016-07-26,15.0,
2016-07-27,13.0,
2016-07-28,21.0,
2016-07-29,16.0,
2016-07-30,3.0,
2016-07-31,6.0,
2016-08-01,15.0,
2016-08-02,21.0,
2016-08-03,10.0,
2016-08-04,19.0,
2016-08-05,13.0,
2016-08-06,5.0,
2016-08-07,0.0,
2016-08-08,16.0,
2016-08-09,14.0,
2016-08-10,17.0,
2016-08-11,13.0,
2016-08-12,32.0,
2016-08-13,9.0,
2016-08-14,5.0,
2016-08-15,5.0,
2016-08-16,17.0,
2016-08-17,15.0,
2016-08-18,16.0,
2016-08-19,21.0,
2016-08-20,8.0,
2016-08-21,2.0,
2016-08-22,15.0,
2016-08-23,21.0,
2016-08-24,21.0,
2016-08-25,17.0,
2016-08-26,22.0,
2016-08-27,6.0,
2016-08-28,4.0,
2016-08-29,20.0,
2016-08-30,12.0,
2016-08-31,23.0,
2016-09-01,12.0,
2016-09-02,14.0,
2016-09-03,8.0,
2016-09-04,2.0,
2016-09-05,6.0,
2016-09-06,16.0,
2016-09-07,24.0,
2016-09-08,18.0,
2016-09-09,15.0,
2016-09-10,3.0,
2016-09-11,4.0,
2016-09-12,13.0,
2016-09-13,5.0,
2016-09-14,18.0,
2016-09-15,20.0,
2016-09-16,13.0,
2016-09-17,2.0,
2016-09-18,3.0,
2016-09-19,14.0,
2016-09-20,11.0,
2016-09-21,18.0,
2016-09-22,18.0,
2016-09-23,11.0,
2016-09-24,8.0,
2016-09-25,2.0,
2016-09-26,15.0,
2016-09-27,12.0,
2016-09-28,18.0,
2016-09-29,15.0,
2016-09-30,11.0,
2016-10-01,5.0,
2016-10-02,3.0,1.0
2016-10-03,13.0,1.0
2016-10-04,13.0,1.0
2016-10-05,25.0,1.0
2016-10-06,13.0,1.0
2016-10-07,11.0,1.0
2016-10-08,3.0,1.0
2016-10-09,8.0,1.0
2016-10-10,14.0,1.0
2016-10-11,6.0,1.0
2016-10-12,6.0,1.0
2016-10-13,14.0,1.0
2016-10-14,16.0,1.0
2016-10-15,5.0,1.0
2016-10-16,5.0,1.0
2016-10-17,9.0,1.0
2016-10-18,9.0,1.0
2016-10-19,16.0,1.0
2016-10-20,14.0,1.0
2016-10-21,13.0,1.0
2016-10-22,3.0,1.0
2016-10-23,2.0,1.0
2016-10-24,14.0,1.0
2016-10-25,11.0,1.0
2016-10-26,17.0,1.0
2016-10-27,13.0,1.0
2016-10-28,7.0,1.0
2016-10-29,5.0,1.0
2016-10-30,9.0,1.0
2016-10-31,8.0,1.0
2016-11-01,11.0,1.0
2016-11-02,9.0,1.0
2016-11-03,10.0,1.0
2016-11-04,16.0,1.0
2016-11-05,5.0,1.0
2016-11-06,2.0,1.0
2016-11-07,15.0,1.0
2016-11-08,15.0,1.0
2016-11-09,23.0,1.0
2016-11-10,27.0,1.0
2016-11-11,30.0,1.0
2016-11-12,12.0,1.0
2016-11-13,4.0,1.0
2016-11-14,8.0,1.0
2016-11-15,21.0,1.0
2016-11-16,19.0,1.0
2016-11-17,16.0,1.0
2016-11-18,15.0,1.0
2016-11-19,9.0,1.0
2016-11-20,5.0,1.0
2016-11-21,20.0,1.0
2016-11-22,19.0,1.0
2016-11-23,15.0,1.0
2016-11-24,16.0,1.0
2016-11-25,17.0,1.0
2016-11-26,4.0,1.0
2016-11-27,4.0,1.0
2016-11-28,17.0,1.0
2016-11-29,14.0,1.0
2016-11-30,14.0,1.0
2016-12-01,18.0,1.0
2016-12-02,16.0,1.0
2016-12-03,6.0,1.0
2016-12-04,5.0,1.0
2016-12-05,11.0,1.0
2016-12-06,18.0,1.0
2016-12-07,17.0,1.0
2016-12-08,13.0,1.0
2016-12-09,13.0,1.0
2016-12-10,5.0,1.0
2016-12-11,4.0,1.0
2016-12-12,11.0,1.0
2016-12-13,10.0,1.0
2016-12-14,18.0,1.0
2016-12-15,14.0,1.0
2016-12-16,16.0,1.0
2016-12-17,9.0,1.0
2016-12-18,3.0,1.0
2016-12-19,13.0,1.0
2016-12-20,20.0,1.0
2016-12-21,14.0,1.0
2016-12-22,17.0,1.0
2016-12-23,14.0,1.0
2016-12-24,11.0,1.0
2016-12-25,5.0,1.0
2016-12-26,17.0,1.0
2016-12-27,23.0,1.0
2016-12-28,10.0,1.0
2016-12-29,16.0,1.0
2016-12-30,18.0,1.0
2016-12-31,9.0,1.0
2017-01-01,5.0,1.0
2017-01-02,16.0,1.0
2017-01-03,15.0,1.0
2017-01-04,14.0,1.0
2017-01-05,13.0,1.0
2017-01-06,18.0,1.0
2017-01-07,10.0,1.0
2017-01-08,2.0,1.0
2017-01-09,21.0,1.0
2017-01-10,12.0,1.0
2017-01-11,13.0,
2017-01-12,16.0,
2017-01-13,11.0,
2017-01-14,6.0,
2017-01-15,7.0,
2017-01-16,13.0,
2017-01-17,14.0,
2017-01-18,8.0,
2017-01-19,12.0,
2017-01-20,10.0,
2017-01-21,5.0,
2017-01-22,3.0,
2017-01-23,13.0,
2017-01-24,14.0,
2017-01-25,11.0,
2017-01-26,4.0,
2017-01-27,21.0,
2017-01-28,5.0,
2017-01-29,2.0,
2017-01-30,14.0,
2017-01-31,19.0,
2017-02-01,21.0,
2017-02-02,10.0,
2017-02-03,14.0,
2017-02-04,2.0,
2017-02-05,5.0,
2017-02-06,20.0,
2017-02-07,19.0,
2017-02-08,9.0,
2017-02-09,20.0,
2017-02-10,20.0,
2017-02-11,6.0,
2017-02-12,5.0,
2017-02-13,16.0,
2017-02-14,9.0,
2017-02-15,15.0,
2017-02-16,17.0,
2017-02-17,16.0,
2017-02-18,11.0,
2017-02-19,6.0,
2017-02-20,20.0,
2017-02-21,8.0,
2017-02-22,13.0,
2017-02-23,14.0,
2017-02-24,6.0,
2017-02-25,7.0,
2017-02-26,8.0,
2017-02-27,11.0,
2017-02-28,11.0,
2017-03-01,12.0,
2017-03-02,10.0,
2017-03-03,5.0,
2017-03-04,8.0,
2017-03-05,4.0,
2017-03-06,16.0,
2017-03-07,11.0,
2017-03-08,14.0,
2017-03-09,15.0,
2017-03-10,10.0,
2017-03-11,7.0,
2017-03-12,3.0,
2017-03-13,4.0,
2017-03-14,18.0,
2017-03-15,17.0,
2017-03-16,10.0,
2017-03-17,12.0,
2017-03-18,7.0,
2017-03-19,5.0,
2017-03-20,18.0,1.0
2017-03-21,10.0,1.0
2017-03-22,12.0,1.0
2017-03-23,10.0,1.0
2017-03-24,18.0,1.0
2017-03-25,6.0,1.0
2017-03-26,6.0,1.0
2017-03-27,13.0,1.0
2017-03-28,17.0,1.0
2017-03-29,15.0,1.0
2017-03-30,20.0,1.0
2017-03-31,17.0,1.0
2017-04-01,6.0,1.0
2017-04-02,5.0,1.0
2017-04-03,22.0,1.0
2017-04-04,12.0,1.0
2017-04-05,19.0,1.0
2017-04-06,18.0,1.0
2017-04-07,15.0,1.0
2017-04-08,8.0,1.0
2017-04-09,5.0,1.0
2017-04-10,12.0,1.0
2017-04-11,20.0,1.0
2017-04-12,15.0,1.0
2017-04-13,15.0,1.0
2017-04-14,9.0,1.0
2017-04-15,7.0,1.0
2017-04-16,2.0,1.0
2017-04-17,12.0,1.0
2017-04-18,17.0,1.0
2017-04-19,17.0,1.0
2017-04-20,18.0,1.0
2017-04-21,11.0,1.0
2017-04-22,5.0,1.0
2017-04-23,5.0,1.0
2017-04-24,15.0,1.0
2017-04-25,17.0,1.0
2017-04-26,15.0,1.0
2017-04-27,14.0,1.0
2017-04-28,13.0,1.0
2017-04-29,7.0,1.0
2017-04-30,5.0,1.0
2017-05-01,6.0,1.0
2017-05-02,15.0,1.0
2017-05-03,14.0,1.0
2017-05-04,22.0,1.0
2017-05-05,18.0,1.0
2017-05-06,7.0,1.0
2017-05-07,3.0,1.0
2017-05-08,18.0,1.0
2017-05-09,19.0,1.0
2017-05-10,12.0,1.0
2017-05-11,20.0,1.0
2017-05-12,13.0,1.0
2017-05-13,7.0,1.0
2017-05-14,3.0,1.0
2017-05-15,17.0,1.0
2017-05-16,24.0,1.0
2017-05-17,20.0,1.0
2017-05-18,17.0,1.0
2017-05-19,22.0,1.0
2017-05-20,12.0,1.0
2017-05-21,6.0,1.0
2017-05-22,23.0,1.0
2017-05-23,22.0,1.0
2017-05-24,24.0,1.0
2017-05-25,19.0,1.0
2017-05-26,22.0,1.0
2017-05-27,6.0,1.0
2017-05-28,5.0,1.0
2017-05-29,15.0,1.0
2017-05-30,10.0,1.0
2017-05-31,15.0,1.0
2017-06-01,10.0,1.0
2017-06-02,11.0,1.0
2017-06-03,7.0,1.0
2017-06-04,2.0,1.0
2017-06-05,15.0,1.0
2017-06-06,15.0,1.0
2017-06-07,14.0,1.0
2017-06-08,9.0,1.0
2017-06-09,15.0,1.0
2017-06-10,6.0,1.0
2017-06-11,6.0,1.0
2017-06-12,11.0,1.0
2017-06-13,15.0,1.0
2017-06-14,12.0,1.0
2017-06-15,11.0,1.0
2017-06-16,14.0,1.0
2017-06-17,6.0,1.0
2017-06-18,2.0,1.0
2017-06-19,10.0,1.0
2017-06-20,18.0,1.0
2017-06-21,14.0,1.0
2017-06-22,19.0,1.0
2017-06-23,18.0,1.0
2017-06-24,7.0,1.0
2017-06-25,3.0,1.0
2017-06-26,6.0,1.0
2017-06-27,22.0,1.0
2017-06-28,17.0,1.0
2017-06-29,19.0,
2017-06-30,16.0,
2017-07-01,3.0,
2017-07-02,4.0,
2017-07-03,25.0,
2017-07-04,19.0,
2017-07-05,17.0,
2017-07-06,10.0,
2017-07-07,15.0,
2017-07-08,9.0,
2017-07-09,5.0,
2017-07-10,28.0,
2017-07-11,19.0,
2017-07-12,17.0,
2017-07-13,10.0,
2017-07-14,17.0,
2017-07-15,16.0,
2017-07-16,4.0,
2017-07-17,22.0,
2017-07-18,20.0,
2017-07-19,12.0,
2017-07-20,14.0,
2017-07-21,13.0,
2017-07-22,6.0,
2017-07-23,3.0,
2017-07-24,21.0,
2017-07-25,15.0,
2017-07-26,15.0,
2017-07-27,18.0,
2017-07-28,21.0,
2017-07-29,7.0,
2017-07-30,6.0,
2017-07-31,26.0,
2017-08-01,35.0,
2017-08-02,17.0,
2017-08-03,20.0,
2017-08-04,22.0,
2017-08-05,6.0,
2017-08-06,6.0,
2017-08-07,16.0,
2017-08-08,14.0,
2017-08-09,19.0,
2017-08-10,24.0,
2017-08-11,35.0,
2017-08-12,7.0,
2017-08-13,4.0,
2017-08-14,19.0,
2017-08-15,5.0,
2017-08-16,14.0,
2017-08-17,20.0,
2017-08-18,20.0,
2017-08-19,5.0,
2017-08-20,5.0,
2017-08-21,23.0,
2017-08-22,17.0,
2017-08-23,19.0,
2017-08-24,18.0,
2017-08-25,10.0,
2017-08-26,7.0,
2017-08-27,7.0,
2017-08-28,19.0,
2017-08-29,14.0,
2017-08-30,7.0,
2017-08-31,20.0,
2017-09-01,14.0,
2017-09-02,7.0,
2017-09-03,4.0,
2017-09-04,8.0,
2017-09-05,14.0,1.0
2017-09-06,17.0,1.0
2017-09-07,16.0,1.0
2017-09-08,14.0,1.0
2017-09-09,10.0,1.0
2017-09-10,6.0,1.0
2017-09-11,17.0,1.0
2017-09-12,14.0,1.0
2017-09-13,15.0,1.0
2017-09-14,14.0,1.0
2017-09-15,12.0,1.0
2017-09-16,6.0,1.0
2017-09-17,3.0,1.0
2017-09-18,16.0,1.0
2017-09-19,23.0,1.0
2017-09-20,17.0,1.0
2017-09-21,19.0,1.0
2017-09-22,11.0,1.0
2017-09-23,10.0,1.0
2017-09-24,8.0,1.0
2017-09-25,21.0,1.0
2017-09-26,15.0,1.0
2017-09-27,18.0,1.0
2017-09-28,16.0,1.0
2017-09-29,15.0,1.0
2017-09-30,5.0,1.0
2017-10-01,8.0,1.0
2017-10-02,7.0,1.0
2017-10-03,22.0,1.0
2017-10-04,18.0,1.0
2017-10-05,13.0,1.0
2017-10-06,18.0,1.0
2017-10-07,7.0,1.0
2017-10-08,7.0,1.0
2017-10-09,17.0,1.0
2017-10-10,19.0,1.0
2017-10-11,14.0,1.0
2017-10-12,16.0,1.0
2017-10-13,19.0,1.0
2017-10-14,6.0,1.0
2017-10-15,7.0,1.0
2017-10-16,19.0,1.0
2017-10-17,14.0,1.0
2017-10-18,13.0,1.0
2017-10-19,10.0,1.0
2017-10-20,12.0,1.0
2017-10-21,3.0,1.0
2017-10-22,5.0,1.0
2017-10-23,17.0,1.0
2017-10-24,27.0,1.0
2017-10-25,60.0,1.0
2017-10-26,53.0,1.0
2017-10-27,32.0,1.0
2017-10-28,11.0,1.0
2017-10-29,5.0,1.0
2017-10-30,24.0,1.0
2017-10-31,21.0,1.0
2017-11-01,27.0,1.0
2017-11-02,25.0,1.0
2017-11-03,23.0,1.0
2017-11-04,10.0,1.0
2017-11-05,6.0,1.0
2017-11-06,30.0,1.0
2017-11-07,22.0,1.0
2017-11-08,23.0,1.0
2017-11-09,26.0,1.0
2017-11-10,40.0,1.0
2017-11-11,16.0,1.0
2017-11-12,8.0,1.0
2017-11-13,34.0,1.0
2017-11-14,25.0,1.0
2017-11-15,26.0,1.0
2017-11-16,27.0,1.0
2017-11-17,30.0,1.0
2017-11-18,7.0,1.0
2017-11-19,8.0,1.0
2017-11-20,28.0,1.0
2017-11-21,20.0,1.0
2017-11-22,20.0,1.0
2017-11-23,16.0,1.0
2017-11-24,16.0,1.0
2017-11-25,5.0,1.0
2017-11-26,6.0,1.0
2017-11-27,16.0,1.0
2017-11-28,14.0,1.0
2017-11-29,15.0,1.0
2017-11-30,18.0,1.0
2017-12-01,15.0,1.0
2017-12-02,11.0,1.0
2017-12-03,5.0,1.0
2017-12-04,17.0,1.0
2017-12-05,22.0,1.0
2017-12-06,17.0,1.0
2017-12-07,15.0,1.0
2017-12-08,23.0,1.0
2017-12-09,6.0,1.0
2017-12-10,4.0,1.0
2017-12-11,19.0,1.0
2017-12-12,19.0,1.0
2017-12-13,14.0,1.0
2017-12-14,19.0,1.0
2017-12-15,29.0,
2017-12-16,6.0,
2017-12-17,13.0,
2017-12-18,29.0,
2017-12-19,13.0,
2017-12-20,21.0,
2017-12-21,17.0,
2017-12-22,20.0,
2017-12-23,8.0,
2017-12-24,7.0,
2017-12-25,3.0,
2017-12-26,25.0,
2017-12-27,22.0,
2017-12-28,23.0,
2017-12-29,18.0,
2017-12-30,10.0,
2017-12-31,8.0,
2018-01-01,23.0,
2018-01-02,25.0,
2018-01-03,18.0,
2018-01-04,23.0,
2018-01-05,18.0,
2018-01-06,7.0,
2018-01-07,7.0,
2018-01-08,22.0,
2018-01-09,21.0,
2018-01-10,15.0,
2018-01-11,16.0,
2018-01-12,25.0,
2018-01-13,7.0,
2018-01-14,3.0,
2018-01-15,14.0,
2018-01-16,20.0,
2018-01-17,22.0,
2018-01-18,33.0,
2018-01-19,20.0,
2018-01-20,7.0,
2018-01-21,5.0,
2018-01-22,18.0,
2018-01-23,15.0,
2018-01-24,27.0,
2018-01-25,29.0,
2018-01-26,8.0,
2018-01-27,7.0,
2018-01-28,8.0,
2018-01-29,24.0,
2018-01-30,19.0,
2018-01-31,28.0,
2018-02-01,29.0,
2018-02-02,17.0,
2018-02-03,8.0,
2018-02-04,7.0,
2018-02-05,25.0,
2018-02-06,23.0,
2018-02-07,22.0,
2018-02-08,23.0,
2018-02-09,38.0,
2018-02-10,8.0,
2018-02-11,8.0,
2018-02-12,34.0,
2018-02-13,14.0,
2018-02-14,31.0,
2018-02-15,32.0,
2018-02-16,22.0,
2018-02-17,11.0,
2018-02-18,5.0,
2018-02-19,35.0,
2018-02-20,32.0,
2018-02-21,23.0,1.0
2018-02-22,25.0,1.0
2018-02-23,23.0,1.0
2018-02-24,10.0,1.0
2018-02-25,9.0,1.0
2018-02-26,30.0,1.0
2018-02-27,25.0,1.0
2018-02-28,25.0,1.0
2018-03-01,22.0,1.0
2018-03-02,11.0,1.0
2018-03-03,14.0,1.0
2018-03-04,12.0,1.0
2018-03-05,24.0,1.0
2018-03-06,25.0,1.0
2018-03-07,30.0,1.0
2018-03-08,31.0,1.0
2018-03-09,29.0,1.0
2018-03-10,14.0,1.0
2018-03-11,10.0,1.0
2018-03-12,29.0,1.0
2018-03-13,31.0,1.0
2018-03-14,30.0,1.0
2018-03-15,22.0,1.0
2018-03-16,23.0,1.0
2018-03-17,10.0,1.0
2018-03-18,9.0,1.0
2018-03-19,19.0,1.0
2018-03-20,26.0,1.0
2018-03-21,29.0,1.0
2018-03-22,34.0,1.0
2018-03-23,34.0,1.0
2018-03-24,16.0,1.0
2018-03-25,7.0,1.0
2018-03-26,34.0,1.0
2018-03-27,32.0,1.0
2018-03-28,43.0,1.0
2018-03-29,23.0,1.0
2018-03-30,28.0,1.0
2018-03-31,12.0,1.0
2018-04-01,8.0,1.0
2018-04-02,29.0,1.0
2018-04-03,20.0,1.0
2018-04-04,25.0,1.0
2018-04-05,26.0,1.0
2018-04-06,20.0,1.0
2018-04-07,15.0,1.0
2018-04-08,4.0,1.0
2018-04-09,30.0,1.0
2018-04-10,23.0,1.0
2018-04-11,31.0,1.0
2018-04-12,29.0,1.0
2018-04-13,25.0,1.0
2018-04-14,11.0,1.0
2018-04-15,10.0,1.0
2018-04-16,28.0,1.0
2018-04-17,25.0,1.0
2018-04-18,24.0,1.0
2018-04-19,25.0,1.0
2018-04-20,25.0,1.0
2018-04-21,9.0,1.0
2018-04-22,6.0,1.0
2018-04-23,21.0,1.0
2018-04-24,25.0,1.0
2018-04-25,20.0,1.0
2018-04-26,23.0,1.0
2018-04-27,30.0,1.0
2018-04-28,11.0,1.0
2018-04-29,10.0,1.0
2018-04-30,33.0,1.0
2018-05-01,14.0,1.0
2018-05-02,34.0,1.0
