date,TECHM,overlap
2018-04-16,22.0,1.0
2018-04-17,16.0,1.0
2018-04-18,10.0,1.0
2018-04-19,11.0,1.0
2018-04-20,22.0,1.0
2018-04-21,13.0,1.0
2018-04-22,3.0,1.0
2018-04-23,40.0,1.0
2018-04-24,23.0,1.0
2018-04-25,22.0,1.0
2018-04-26,13.0,1.0
2018-04-27,14.0,1.0
2018-04-28,3.0,1.0
2018-04-29,3.0,1.0
2018-04-30,14.0,1.0
2018-05-01,8.0,1.0
2018-05-02,12.0,1.0
2018-05-03,12.0,1.0
2018-05-04,18.0,1.0
2018-05-05,8.0,1.0
2018-05-06,8.0,1.0
2018-05-07,15.0,1.0
2018-05-08,17.0,1.0
2018-05-09,19.0,1.0
2018-05-10,10.0,1.0
2018-05-11,16.0,1.0
2018-05-12,6.0,1.0
2018-05-13,0.0,1.0
2018-05-14,22.0,1.0
2018-05-15,18.0,1.0
2018-05-16,15.0,1.0
2018-05-17,17.0,1.0
2018-05-18,13.0,1.0
2018-05-19,7.0,1.0
2018-05-20,6.0,1.0
2018-05-21,10.0,1.0
2018-05-22,13.0,1.0
2018-05-23,15.0,1.0
2018-05-24,25.0,1.0
2018-05-25,18.0,1.0
2018-05-26,9.0,1.0
2018-05-27,0.0,1.0
2018-05-28,39.0,1.0
2018-05-29,12.0,1.0
2018-05-30,12.0,1.0
2018-05-31,18.0,1.0
2018-06-01,14.0,1.0
2018-06-02,18.0,
2018-06-03,6.0,
2018-06-04,25.0,
2018-06-05,25.0,
2018-06-06,12.0,
2018-06-07,10.0,
2018-06-08,23.0,
2018-06-09,6.0,
2018-06-10,6.0,
2018-06-11,17.0,
2018-06-12,13.0,
2018-06-13,11.0,
2018-06-14,19.0,
2018-06-15,18.0,
2018-06-16,0.0,
2018-06-17,0.0,
2018-06-18,12.0,
2018-06-19,19.0,
2018-06-20,12.0,
2018-06-21,20.0,
2018-06-22,8.0,
2018-06-23,5.0,
2018-06-24,11.0,
2018-06-25,19.0,
2018-06-26,12.0,
2018-06-27,29.0,
2018-06-28,30.0,
2018-06-29,34.0,
2018-06-30,9.0,
2018-07-01,5.0,
2018-07-02,12.0,
2018-07-03,15.0,
2018-07-04,13.0,
2018-07-05,25.0,
2018-07-06,23.0,
2018-07-07,11.0,
2018-07-08,6.0,
2018-07-09,17.0,
2018-07-10,14.0,
2018-07-11,32.0,
2018-07-12,10.0,
2018-07-13,24.0,
2018-07-14,0.0,
2018-07-15,6.0,
2018-07-16,18.0,
2018-07-17,15.0,
2018-07-18,10.0,
2018-07-19,20.0,
2018-07-20,26.0,
2018-07-21,12.0,
2018-07-22,12.0,
2018-07-23,20.0,
2018-07-24,5.0,
2018-07-25,25.0,
2018-07-26,12.0,
2018-07-27,15.0,
2018-07-28,6.0,
2018-07-29,6.0,
2018-07-30,30.0,
2018-07-31,54.0,
2018-08-01,25.0,
2018-08-02,24.0,
2018-08-03,8.0,
2018-08-04,6.0,
2018-08-05,11.0,
2018-08-06,8.0,
2018-08-07,15.0,
2018-08-08,26.0,
2018-08-09,9.0,1.0
2018-08-10,8.0,1.0
2018-08-11,14.0,1.0
2018-08-12,2.0,1.0
2018-08-13,25.0,1.0
2018-08-14,18.0,1.0
2018-08-15,2.0,1.0
2018-08-16,14.0,1.0
2018-08-17,16.0,1.0
2018-08-18,2.0,1.0
2018-08-19,7.0,1.0
2018-08-20,16.0,1.0
2018-08-21,27.0,1.0
2018-08-22,12.0,1.0
2018-08-23,25.0,1.0
2018-08-24,14.0,1.0
2018-08-25,5.0,1.0
2018-08-26,2.0,1.0
2018-08-27,18.0,1.0
2018-08-28,17.0,1.0
2018-08-29,11.0,1.0
2018-08-30,18.0,1.0
2018-08-31,33.0,1.0
2018-09-01,7.0,1.0
2018-09-02,10.0,1.0
2018-09-03,25.0,1.0
2018-09-04,15.0,1.0
2018-09-05,23.0,1.0
2018-09-06,25.0,1.0
2018-09-07,14.0,1.0
2018-09-08,6.0,1.0
2018-09-09,3.0,1.0
2018-09-10,12.0,1.0
2018-09-11,23.0,1.0
2018-09-12,9.0,1.0
2018-09-13,5.0,1.0
2018-09-14,24.0,1.0
2018-09-15,5.0,1.0
2018-09-16,5.0,1.0
2018-09-17,22.0,1.0
2018-09-18,12.0,1.0
2018-09-19,13.0,1.0
2018-09-20,22.0,1.0
2018-09-21,21.0,1.0
2018-09-22,7.0,1.0
2018-09-23,2.0,1.0
2018-09-24,9.0,1.0
2018-09-25,15.0,1.0
2018-09-26,18.0,1.0
2018-09-27,9.0,1.0
2018-09-28,8.0,1.0
2018-09-29,7.0,1.0
2018-09-30,8.0,1.0
2018-10-01,18.0,1.0
2018-10-02,2.0,1.0
2018-10-03,19.0,1.0
2018-10-04,19.0,1.0
2018-10-05,14.0,1.0
2018-10-06,15.0,1.0
2018-10-07,10.0,1.0
2018-10-08,12.0,1.0
2018-10-09,19.0,1.0
2018-10-10,22.0,1.0
2018-10-11,15.0,1.0
2018-10-12,13.0,1.0
2018-10-13,5.0,1.0
2018-10-14,5.0,1.0
2018-10-15,10.0,1.0
2018-10-16,13.0,1.0
2018-10-17,11.0,1.0
2018-10-18,6.0,1.0
2018-10-19,11.0,1.0
2018-10-20,9.0,1.0
2018-10-21,2.0,1.0
2018-10-22,16.0,1.0
2018-10-23,15.0,1.0
2018-10-24,19.0,1.0
2018-10-25,11.0,1.0
2018-10-26,16.0,1.0
2018-10-27,9.0,1.0
2018-10-28,0.0,1.0
2018-10-29,21.0,1.0
2018-10-30,24.0,1.0
2018-10-31,36.0,1.0
2018-11-01,24.0,1.0
2018-11-02,24.0,1.0
2018-11-03,9.0,1.0
2018-11-04,5.0,1.0
2018-11-05,18.0,1.0
2018-11-06,23.0,1.0
2018-11-07,6.0,1.0
2018-11-08,5.0,1.0
2018-11-09,15.0,1.0
2018-11-10,0.0,1.0
2018-11-11,3.0,1.0
2018-11-12,10.0,1.0
2018-11-13,25.0,1.0
2018-11-14,9.0,1.0
2018-11-15,13.0,1.0
2018-11-16,13.0,1.0
2018-11-17,15.0,1.0
2018-11-18,0.0,
2018-11-19,7.0,
2018-11-20,11.0,
2018-11-21,15.0,
2018-11-22,10.0,
2018-11-23,6.0,
2018-11-24,0.0,
2018-11-25,4.0,
2018-11-26,18.0,
2018-11-27,17.0,
2018-11-28,11.0,
2018-11-29,11.0,
2018-11-30,8.0,
2018-12-01,4.0,
2018-12-02,4.0,
2018-12-03,15.0,
2018-12-04,17.0,
2018-12-05,42.0,
2018-12-06,9.0,
2018-12-07,14.0,
2018-12-08,4.0,
2018-12-09,4.0,
2018-12-10,31.0,
2018-12-11,11.0,
2018-12-12,16.0,
2018-12-13,10.0,
2018-12-14,14.0,
2018-12-15,4.0,
2018-12-16,4.0,
2018-12-17,11.0,
2018-12-18,13.0,
2018-12-19,18.0,
2018-12-20,12.0,
2018-12-21,13.0,
2018-12-22,9.0,
2018-12-23,0.0,
2018-12-24,11.0,
2018-12-25,7.0,
2018-12-26,6.0,
2018-12-27,6.0,
2018-12-28,10.0,
2018-12-29,9.0,
2018-12-30,9.0,
2018-12-31,20.0,
2019-01-01,14.0,
2019-01-02,16.0,
2019-01-03,19.0,
2019-01-04,24.0,
2019-01-05,4.0,
2019-01-06,4.0,
2019-01-07,9.0,
2019-01-08,13.0,
2019-01-09,13.0,
2019-01-10,7.0,
2019-01-11,16.0,
2019-01-12,0.0,
2019-01-13,8.0,
2019-01-14,11.0,
2019-01-15,22.0,
2019-01-16,24.0,
2019-01-17,11.0,
2019-01-18,12.0,
2019-01-19,6.0,
2019-01-20,8.0,
2019-01-21,22.0,
2019-01-22,15.0,
2019-01-23,9.0,
2019-01-24,7.0,
2019-01-25,11.0,1.0
2019-01-26,9.0,1.0
2019-01-27,2.0,1.0
2019-01-28,15.0,1.0
2019-01-29,7.0,1.0
2019-01-30,18.0,1.0
2019-01-31,27.0,1.0
2019-02-01,8.0,1.0
2019-02-02,7.0,1.0
2019-02-03,10.0,1.0
2019-02-04,13.0,1.0
2019-02-05,29.0,1.0
2019-02-06,49.0,1.0
2019-02-07,26.0,1.0
2019-02-08,18.0,1.0
2019-02-09,12.0,1.0
2019-02-10,9.0,1.0
2019-02-11,18.0,1.0
2019-02-12,18.0,1.0
2019-02-13,15.0,1.0
2019-02-14,10.0,1.0
2019-02-15,12.0,1.0
2019-02-16,2.0,1.0
2019-02-17,15.0,1.0
2019-02-18,20.0,1.0
2019-02-19,35.0,1.0
2019-02-20,20.0,1.0
2019-02-21,38.0,1.0
2019-02-22,23.0,1.0
2019-02-23,5.0,1.0
2019-02-24,10.0,1.0
2019-02-25,20.0,1.0
2019-02-26,13.0,1.0
2019-02-27,8.0,1.0
2019-02-28,22.0,1.0
2019-03-01,23.0,1.0
2019-03-02,5.0,1.0
2019-03-03,5.0,1.0
2019-03-04,8.0,1.0
2019-03-05,16.0,1.0
2019-03-06,15.0,1.0
2019-03-07,22.0,1.0
2019-03-08,17.0,1.0
2019-03-09,12.0,1.0
2019-03-10,6.0,1.0
2019-03-11,20.0,1.0
2019-03-12,17.0,1.0
2019-03-13,17.0,1.0
2019-03-14,17.0,1.0
2019-03-15,16.0,1.0
2019-03-16,0.0,1.0
2019-03-17,2.0,1.0
2019-03-18,11.0,1.0
2019-03-19,15.0,1.0
2019-03-20,9.0,1.0
2019-03-21,16.0,1.0
2019-03-22,17.0,1.0
2019-03-23,10.0,1.0
2019-03-24,8.0,1.0
2019-03-25,15.0,1.0
2019-03-26,22.0,1.0
2019-03-27,14.0,1.0
2019-03-28,14.0,1.0
2019-03-29,16.0,1.0
2019-03-30,5.0,1.0
2019-03-31,8.0,1.0
2019-04-01,18.0,1.0
2019-04-02,20.0,1.0
2019-04-03,11.0,1.0
2019-04-04,22.0,1.0
2019-04-05,15.0,1.0
2019-04-06,6.0,1.0
2019-04-07,7.0,1.0
2019-04-08,12.0,1.0
2019-04-09,12.0,1.0
2019-04-10,14.0,1.0
2019-04-11,17.0,1.0
2019-04-12,14.0,1.0
2019-04-13,16.0,1.0
2019-04-14,3.0,1.0
2019-04-15,23.0,1.0
2019-04-16,14.0,1.0
2019-04-17,9.0,1.0
2019-04-18,23.0,1.0
2019-04-19,7.0,1.0
2019-04-20,11.0,1.0
2019-04-21,8.0,1.0
2019-04-22,24.0,1.0
2019-04-23,9.0,1.0
2019-04-24,18.0,1.0
2019-04-25,16.0,1.0
2019-04-26,12.0,1.0
2019-04-27,5.0,1.0
2019-04-28,3.0,1.0
2019-04-29,6.0,1.0
2019-04-30,18.0,1.0
2019-05-01,11.0,1.0
2019-05-02,14.0,1.0
2019-05-03,20.0,1.0
2019-05-04,9.0,1.0
2019-05-05,5.0,1.0
2019-05-06,14.0,
2019-05-07,16.0,
2019-05-08,7.0,
2019-05-09,7.0,
2019-05-10,5.0,
2019-05-11,0.0,
2019-05-12,5.0,
2019-05-13,32.0,
2019-05-14,9.0,
2019-05-15,23.0,
2019-05-16,18.0,
2019-05-17,12.0,
2019-05-18,0.0,
2019-05-19,10.0,
2019-05-20,16.0,
2019-05-21,25.0,
2019-05-22,37.0,
2019-05-23,6.0,
2019-05-24,7.0,
2019-05-25,0.0,
2019-05-26,0.0,
2019-05-27,14.0,
2019-05-28,11.0,
2019-05-29,13.0,
2019-05-30,11.0,
2019-05-31,19.0,
2019-06-01,8.0,
2019-06-02,5.0,
2019-06-03,18.0,
2019-06-04,4.0,
2019-06-05,4.0,
2019-06-06,11.0,
2019-06-07,9.0,
2019-06-08,5.0,
2019-06-09,10.0,
2019-06-10,13.0,
2019-06-11,16.0,
2019-06-12,16.0,
2019-06-13,13.0,
2019-06-14,9.0,
2019-06-15,10.0,
2019-06-16,10.0,
2019-06-17,18.0,
2019-06-18,7.0,
2019-06-19,18.0,
2019-06-20,21.0,
2019-06-21,7.0,
2019-06-22,5.0,
2019-06-23,0.0,
2019-06-24,16.0,
2019-06-25,11.0,
2019-06-26,9.0,
2019-06-27,25.0,
2019-06-28,22.0,
2019-06-29,11.0,
2019-06-30,5.0,
2019-07-01,7.0,
2019-07-02,13.0,
2019-07-03,18.0,
2019-07-04,19.0,
2019-07-05,7.0,
2019-07-06,18.0,
2019-07-07,5.0,
2019-07-08,14.0,
2019-07-09,11.0,
2019-07-10,23.0,
2019-07-11,18.0,
2019-07-12,12.0,
2019-07-13,12.0,1.0
2019-07-14,6.0,1.0
2019-07-15,9.0,1.0
2019-07-16,18.0,1.0
2019-07-17,17.0,1.0
2019-07-18,9.0,1.0
2019-07-19,13.0,1.0
2019-07-20,4.0,1.0
2019-07-21,9.0,1.0
2019-07-22,15.0,1.0
2019-07-23,16.0,1.0
2019-07-24,12.0,1.0
2019-07-25,13.0,1.0
2019-07-26,13.0,1.0
2019-07-27,9.0,1.0
2019-07-28,3.0,1.0
2019-07-29,14.0,1.0
2019-07-30,32.0,1.0
2019-07-31,18.0,1.0
2019-08-01,15.0,1.0
2019-08-02,16.0,1.0
2019-08-03,6.0,1.0
2019-08-04,9.0,1.0
2019-08-05,29.0,1.0
2019-08-06,25.0,1.0
2019-08-07,24.0,1.0
2019-08-08,19.0,1.0
2019-08-09,15.0,1.0
2019-08-10,6.0,1.0
2019-08-11,6.0,1.0
2019-08-12,6.0,1.0
2019-08-13,15.0,1.0
2019-08-14,8.0,1.0
2019-08-15,5.0,1.0
2019-08-16,15.0,1.0
2019-08-17,0.0,1.0
2019-08-18,6.0,1.0
2019-08-19,29.0,1.0
2019-08-20,18.0,1.0
2019-08-21,19.0,1.0
2019-08-22,13.0,1.0
2019-08-23,15.0,1.0
2019-08-24,12.0,1.0
2019-08-25,6.0,1.0
2019-08-26,13.0,1.0
2019-08-27,11.0,1.0
2019-08-28,12.0,1.0
2019-08-29,28.0,1.0
2019-08-30,35.0,1.0
2019-08-31,3.0,1.0
2019-09-01,11.0,1.0
2019-09-02,11.0,1.0
2019-09-03,17.0,1.0
2019-09-04,20.0,1.0
2019-09-05,22.0,1.0
2019-09-06,45.0,1.0
2019-09-07,11.0,1.0
2019-09-08,12.0,1.0
2019-09-09,17.0,1.0
2019-09-10,11.0,1.0
2019-09-11,17.0,1.0
2019-09-12,16.0,1.0
2019-09-13,15.0,1.0
2019-09-14,5.0,1.0
2019-09-15,3.0,1.0
2019-09-16,23.0,1.0
2019-09-17,31.0,1.0
2019-09-18,13.0,1.0
2019-09-19,18.0,1.0
2019-09-20,10.0,1.0
2019-09-21,4.0,1.0
2019-09-22,3.0,1.0
2019-09-23,15.0,1.0
2019-09-24,11.0,1.0
2019-09-25,20.0,1.0
2019-09-26,7.0,1.0
2019-09-27,12.0,1.0
2019-09-28,5.0,1.0
2019-09-29,3.0,1.0
2019-09-30,19.0,1.0
2019-10-01,25.0,1.0
2019-10-02,2.0,1.0
2019-10-03,11.0,1.0
2019-10-04,11.0,1.0
2019-10-05,0.0,1.0
2019-10-06,5.0,1.0
2019-10-07,19.0,1.0
2019-10-08,2.0,1.0
2019-10-09,12.0,1.0
2019-10-10,12.0,1.0
2019-10-11,11.0,1.0
2019-10-12,0.0,1.0
2019-10-13,3.0,1.0
2019-10-14,13.0,1.0
2019-10-15,10.0,1.0
2019-10-16,8.0,1.0
2019-10-17,20.0,1.0
2019-10-18,17.0,1.0
2019-10-19,8.0,1.0
2019-10-20,5.0,1.0
2019-10-21,10.0,1.0
2019-10-22,17.0,
2019-10-23,8.0,
2019-10-24,17.0,
2019-10-25,40.0,
2019-10-26,6.0,
2019-10-27,9.0,
2019-10-28,7.0,
2019-10-29,15.0,
2019-10-30,15.0,
2019-10-31,0.0,
2019-11-01,11.0,
2019-11-02,6.0,
2019-11-03,0.0,
2019-11-04,13.0,
2019-11-05,25.0,
2019-11-06,12.0,
2019-11-07,7.0,
2019-11-08,21.0,
2019-11-09,0.0,
2019-11-10,11.0,
2019-11-11,17.0,
2019-11-12,7.0,
2019-11-13,15.0,
2019-11-14,22.0,
2019-11-15,10.0,
2019-11-16,11.0,
2019-11-17,11.0,
2019-11-18,18.0,
2019-11-19,15.0,
2019-11-20,10.0,
2019-11-21,18.0,
2019-11-22,10.0,
2019-11-23,11.0,
2019-11-24,0.0,
2019-11-25,10.0,
2019-11-26,15.0,
2019-11-27,18.0,
2019-11-28,8.0,
2019-11-29,10.0,
2019-11-30,5.0,
2019-12-01,5.0,
2019-12-02,17.0,
2019-12-03,18.0,
2019-12-04,13.0,
2019-12-05,15.0,
2019-12-06,10.0,
2019-12-07,6.0,
2019-12-08,0.0,
2019-12-09,18.0,
2019-12-10,15.0,
2019-12-11,10.0,
2019-12-12,25.0,
2019-12-13,13.0,
2019-12-14,0.0,
2019-12-15,6.0,
2019-12-16,32.0,
2019-12-17,30.0,
2019-12-18,40.0,
2019-12-19,10.0,
2019-12-20,5.0,
2019-12-21,6.0,
2019-12-22,0.0,
2019-12-23,11.0,
2019-12-24,12.0,
2019-12-25,6.0,
2019-12-26,19.0,
2019-12-27,19.0,
2019-12-28,6.0,
2019-12-29,6.0,
2019-12-30,16.0,
2019-12-31,32.0,
2020-01-01,18.0,
2020-01-02,23.0,
2020-01-03,23.0,
2020-01-04,8.0,
2020-01-05,5.0,
2020-01-06,10.0,
2020-01-07,15.0,
2020-01-08,22.0,
2020-01-09,7.0,
2020-01-10,15.0,
2020-01-11,8.0,
2020-01-12,5.0,
2020-01-13,25.0,
2020-01-14,5.0,
2020-01-15,9.0,
2020-01-16,7.0,
2020-01-17,13.0,
2020-01-18,11.0,
2020-01-19,5.0,
2020-01-20,15.0,
2020-01-21,12.0,
2020-01-22,17.0,
2020-01-23,17.0,
2020-01-24,10.0,
2020-01-25,0.0,
2020-01-26,0.0,
2020-01-27,9.0,
2020-01-28,14.0,
2020-01-29,12.0,
2020-01-30,17.0,
2020-01-31,32.0,
2020-02-01,19.0,
2020-02-02,11.0,
2020-02-03,23.0,
2020-02-04,12.0,
2020-02-05,14.0,
2020-02-06,17.0,
2020-02-07,18.0,
2020-02-08,5.0,
2020-02-09,5.0,
2020-02-10,12.0,
2020-02-11,14.0,
2020-02-12,12.0,
2020-02-13,12.0,
2020-02-14,15.0,
2020-02-15,0.0,
2020-02-16,8.0,
2020-02-17,7.0,
2020-02-18,16.0,
2020-02-19,12.0,
2020-02-20,14.0,
2020-02-21,17.0,
2020-02-22,5.0,
2020-02-23,0.0,
2020-02-24,17.0,
2020-02-25,23.0,
2020-02-26,14.0,
2020-02-27,7.0,
2020-02-28,7.0,
2020-02-29,5.0,
2020-03-01,10.0,
2020-03-02,20.0,
2020-03-03,7.0,
2020-03-04,25.0,
2020-03-05,5.0,
2020-03-06,14.0,
2020-03-07,5.0,
2020-03-08,26.0,
2020-03-09,23.0,
2020-03-10,9.0,
2020-03-11,11.0,
2020-03-12,22.0,
2020-03-13,16.0,
2020-03-14,8.0,
2020-03-15,10.0,
2020-03-16,7.0,
2020-03-17,9.0,
2020-03-18,20.0,
2020-03-19,20.0,
2020-03-20,24.0,
2020-03-21,8.0,
2020-03-22,8.0,
2020-03-23,14.0,
2020-03-24,11.0,
2020-03-25,20.0,
2020-03-26,25.0,
2020-03-27,9.0,
2020-03-28,10.0,
2020-03-29,5.0,
2020-03-30,13.0,
2020-03-31,17.0,
2020-04-01,13.0,
2020-04-02,13.0,
2020-04-03,15.0,
2020-04-04,5.0,
2020-04-05,5.0,
2020-04-06,13.0,
2020-04-07,13.0,
