date,MARUTI,overlap
2018-04-29,39.0,1.0
2018-04-30,43.0,1.0
2018-05-01,41.0,1.0
2018-05-02,44.0,1.0
2018-05-03,41.0,1.0
2018-05-04,46.0,1.0
2018-05-05,48.0,1.0
2018-05-06,40.0,1.0
2018-05-07,42.0,1.0
2018-05-08,42.0,1.0
2018-05-09,43.0,1.0
2018-05-10,41.0,1.0
2018-05-11,42.0,1.0
2018-05-12,44.0,1.0
2018-05-13,40.0,1.0
2018-05-14,40.0,1.0
2018-05-15,39.0,1.0
2018-05-16,39.0,1.0
2018-05-17,40.0,1.0
2018-05-18,42.0,1.0
2018-05-19,46.0,1.0
2018-05-20,41.0,1.0
2018-05-21,46.0,1.0
2018-05-22,42.0,1.0
2018-05-23,43.0,1.0
2018-05-24,42.0,1.0
2018-05-25,42.0,1.0
2018-05-26,47.0,1.0
2018-05-27,42.0,1.0
2018-05-28,44.0,1.0
2018-05-29,45.0,1.0
2018-05-30,47.0,1.0
2018-05-31,43.0,1.0
2018-06-01,45.0,1.0
2018-06-02,44.0,
2018-06-03,44.0,
2018-06-04,44.0,
2018-06-05,43.0,
2018-06-06,43.0,
2018-06-07,43.0,
2018-06-08,42.0,
2018-06-09,48.0,
2018-06-10,46.0,
2018-06-11,40.0,
2018-06-12,46.0,
2018-06-13,45.0,
2018-06-14,45.0,
2018-06-15,40.0,
2018-06-16,43.0,
2018-06-17,40.0,
2018-06-18,44.0,
2018-06-19,43.0,
2018-06-20,42.0,
2018-06-21,43.0,
2018-06-22,41.0,
2018-06-23,46.0,
2018-06-24,47.0,
2018-06-25,48.0,
2018-06-26,41.0,
2018-06-27,43.0,
2018-06-28,44.0,
2018-06-29,46.0,
2018-06-30,48.0,
2018-07-01,41.0,
2018-07-02,40.0,
2018-07-03,43.0,
2018-07-04,40.0,
2018-07-05,47.0,
2018-07-06,46.0,
2018-07-07,50.0,
2018-07-08,43.0,
2018-07-09,44.0,
2018-07-10,46.0,
2018-07-11,45.0,
2018-07-12,44.0,
2018-07-13,47.0,
2018-07-14,47.0,
2018-07-15,44.0,
2018-07-16,43.0,
2018-07-17,46.0,
2018-07-18,43.0,
2018-07-19,44.0,
2018-07-20,44.0,
2018-07-21,50.0,
2018-07-22,45.0,
2018-07-23,49.0,
2018-07-24,52.0,
2018-07-25,43.0,
2018-07-26,51.0,
2018-07-27,50.0,
2018-07-28,55.0,
2018-07-29,53.0,
2018-07-30,44.0,
2018-07-31,44.0,
2018-08-01,44.0,
2018-08-02,49.0,
2018-08-03,48.0,
2018-08-04,46.0,
2018-08-05,44.0,
2018-08-06,53.0,
2018-08-07,46.0,
2018-08-08,44.0,
2018-08-09,43.0,1.0
2018-08-10,50.0,1.0
2018-08-11,50.0,1.0
2018-08-12,46.0,1.0
2018-08-13,46.0,1.0
2018-08-14,44.0,1.0
2018-08-15,40.0,1.0
2018-08-16,44.0,1.0
2018-08-17,48.0,1.0
2018-08-18,50.0,1.0
2018-08-19,46.0,1.0
2018-08-20,53.0,1.0
2018-08-21,52.0,1.0
2018-08-22,49.0,1.0
2018-08-23,52.0,1.0
2018-08-24,51.0,1.0
2018-08-25,54.0,1.0
2018-08-26,49.0,1.0
2018-08-27,47.0,1.0
2018-08-28,49.0,1.0
2018-08-29,46.0,1.0
2018-08-30,48.0,1.0
2018-08-31,44.0,1.0
2018-09-01,48.0,1.0
2018-09-02,48.0,1.0
2018-09-03,51.0,1.0
2018-09-04,47.0,1.0
2018-09-05,48.0,1.0
2018-09-06,47.0,1.0
2018-09-07,50.0,1.0
2018-09-08,52.0,1.0
2018-09-09,48.0,1.0
2018-09-10,46.0,1.0
2018-09-11,45.0,1.0
2018-09-12,44.0,1.0
2018-09-13,39.0,1.0
2018-09-14,45.0,1.0
2018-09-15,47.0,1.0
2018-09-16,46.0,1.0
2018-09-17,45.0,1.0
2018-09-18,46.0,1.0
2018-09-19,45.0,1.0
2018-09-20,46.0,1.0
2018-09-21,45.0,1.0
2018-09-22,47.0,1.0
2018-09-23,43.0,1.0
2018-09-24,48.0,1.0
2018-09-25,47.0,1.0
2018-09-26,47.0,1.0
2018-09-27,49.0,1.0
2018-09-28,49.0,1.0
2018-09-29,47.0,1.0
2018-09-30,45.0,1.0
2018-10-01,44.0,1.0
2018-10-02,39.0,1.0
2018-10-03,47.0,1.0
2018-10-04,49.0,1.0
2018-10-05,49.0,1.0
2018-10-06,49.0,1.0
2018-10-07,46.0,1.0
2018-10-08,52.0,1.0
2018-10-09,59.0,1.0
2018-10-10,48.0,1.0
2018-10-11,50.0,1.0
2018-10-12,53.0,1.0
2018-10-13,56.0,1.0
2018-10-14,46.0,1.0
2018-10-15,49.0,1.0
2018-10-16,47.0,1.0
2018-10-17,48.0,1.0
2018-10-18,42.0,1.0
2018-10-19,47.0,1.0
2018-10-20,50.0,1.0
2018-10-21,47.0,1.0
2018-10-22,50.0,1.0
2018-10-23,50.0,1.0
2018-10-24,44.0,1.0
2018-10-25,50.0,1.0
2018-10-26,57.0,1.0
2018-10-27,54.0,1.0
2018-10-28,47.0,1.0
2018-10-29,55.0,1.0
2018-10-30,49.0,1.0
2018-10-31,53.0,1.0
2018-11-01,47.0,1.0
2018-11-02,53.0,1.0
2018-11-03,51.0,1.0
2018-11-04,41.0,1.0
2018-11-05,48.0,1.0
2018-11-06,41.0,1.0
2018-11-07,35.0,1.0
2018-11-08,40.0,1.0
2018-11-09,48.0,1.0
2018-11-10,50.0,1.0
2018-11-11,51.0,1.0
2018-11-12,49.0,1.0
2018-11-13,44.0,1.0
2018-11-14,46.0,1.0
2018-11-15,49.0,1.0
2018-11-16,43.0,1.0
2018-11-17,50.0,1.0
2018-11-18,44.0,
2018-11-19,41.0,
2018-11-20,44.0,
2018-11-21,56.0,
2018-11-22,52.0,
2018-11-23,41.0,
2018-11-24,50.0,
2018-11-25,45.0,
2018-11-26,46.0,
2018-11-27,48.0,
2018-11-28,46.0,
2018-11-29,38.0,
2018-11-30,45.0,
2018-12-01,45.0,
2018-12-02,43.0,
2018-12-03,40.0,
2018-12-04,45.0,
2018-12-05,45.0,
2018-12-06,49.0,
2018-12-07,44.0,
2018-12-08,44.0,
2018-12-09,44.0,
2018-12-10,41.0,
2018-12-11,38.0,
2018-12-12,46.0,
2018-12-13,42.0,
2018-12-14,48.0,
2018-12-15,49.0,
2018-12-16,50.0,
2018-12-17,49.0,
2018-12-18,47.0,
2018-12-19,47.0,
2018-12-20,47.0,
2018-12-21,56.0,
2018-12-22,49.0,
2018-12-23,47.0,
2018-12-24,59.0,
2018-12-25,58.0,
2018-12-26,53.0,
2018-12-27,50.0,
2018-12-28,51.0,
2018-12-29,49.0,
2018-12-30,44.0,
2018-12-31,46.0,
2019-01-01,47.0,
2019-01-02,44.0,
2019-01-03,43.0,
2019-01-04,45.0,
2019-01-05,44.0,
2019-01-06,43.0,
2019-01-07,44.0,
2019-01-08,45.0,
2019-01-09,44.0,
2019-01-10,38.0,
2019-01-11,46.0,
2019-01-12,47.0,
2019-01-13,44.0,
2019-01-14,40.0,
2019-01-15,40.0,
2019-01-16,46.0,
2019-01-17,45.0,
2019-01-18,45.0,
2019-01-19,47.0,
2019-01-20,44.0,
2019-01-21,47.0,
2019-01-22,49.0,
2019-01-23,52.0,
2019-01-24,55.0,
2019-01-25,54.0,1.0
2019-01-26,49.0,1.0
2019-01-27,50.0,1.0
2019-01-28,55.0,1.0
2019-01-29,52.0,1.0
2019-01-30,52.0,1.0
2019-01-31,47.0,1.0
2019-02-01,50.0,1.0
2019-02-02,51.0,1.0
2019-02-03,43.0,1.0
2019-02-04,46.0,1.0
2019-02-05,45.0,1.0
2019-02-06,45.0,1.0
2019-02-07,46.0,1.0
2019-02-08,44.0,1.0
2019-02-09,49.0,1.0
2019-02-10,43.0,1.0
2019-02-11,43.0,1.0
2019-02-12,42.0,1.0
2019-02-13,41.0,1.0
2019-02-14,42.0,1.0
2019-02-15,42.0,1.0
2019-02-16,42.0,1.0
2019-02-17,40.0,1.0
2019-02-18,43.0,1.0
2019-02-19,41.0,1.0
2019-02-20,40.0,1.0
2019-02-21,40.0,1.0
2019-02-22,41.0,1.0
2019-02-23,44.0,1.0
2019-02-24,44.0,1.0
2019-02-25,44.0,1.0
2019-02-26,37.0,1.0
2019-02-27,37.0,1.0
2019-02-28,35.0,1.0
2019-03-01,34.0,1.0
2019-03-02,38.0,1.0
2019-03-03,39.0,1.0
2019-03-04,41.0,1.0
2019-03-05,43.0,1.0
2019-03-06,40.0,1.0
2019-03-07,40.0,1.0
2019-03-08,41.0,1.0
2019-03-09,44.0,1.0
2019-03-10,41.0,1.0
2019-03-11,42.0,1.0
2019-03-12,40.0,1.0
2019-03-13,40.0,1.0
2019-03-14,41.0,1.0
2019-03-15,43.0,1.0
2019-03-16,41.0,1.0
2019-03-17,38.0,1.0
2019-03-18,44.0,1.0
2019-03-19,45.0,1.0
2019-03-20,42.0,1.0
2019-03-21,32.0,1.0
2019-03-22,45.0,1.0
2019-03-23,46.0,1.0
2019-03-24,45.0,1.0
2019-03-25,43.0,1.0
2019-03-26,43.0,1.0
2019-03-27,41.0,1.0
2019-03-28,43.0,1.0
2019-03-29,46.0,1.0
2019-03-30,41.0,1.0
2019-03-31,37.0,1.0
2019-04-01,38.0,1.0
2019-04-02,39.0,1.0
2019-04-03,39.0,1.0
2019-04-04,43.0,1.0
2019-04-05,42.0,1.0
2019-04-06,42.0,1.0
2019-04-07,39.0,1.0
2019-04-08,39.0,1.0
2019-04-09,39.0,1.0
2019-04-10,39.0,1.0
2019-04-11,36.0,1.0
2019-04-12,42.0,1.0
2019-04-13,38.0,1.0
2019-04-14,38.0,1.0
2019-04-15,38.0,1.0
2019-04-16,39.0,1.0
2019-04-17,37.0,1.0
2019-04-18,42.0,1.0
2019-04-19,44.0,1.0
2019-04-20,43.0,1.0
2019-04-21,38.0,1.0
2019-04-22,41.0,1.0
2019-04-23,38.0,1.0
2019-04-24,40.0,1.0
2019-04-25,46.0,1.0
2019-04-26,49.0,1.0
2019-04-27,43.0,1.0
2019-04-28,38.0,1.0
2019-04-29,39.0,1.0
2019-04-30,40.0,1.0
2019-05-01,41.0,1.0
2019-05-02,42.0,1.0
2019-05-03,43.0,1.0
2019-05-04,40.0,1.0
2019-05-05,37.0,1.0
2019-05-06,40.0,
2019-05-07,41.0,
2019-05-08,41.0,
2019-05-09,42.0,
2019-05-10,42.0,
2019-05-11,43.0,
2019-05-12,36.0,
2019-05-13,41.0,
2019-05-14,43.0,
2019-05-15,42.0,
2019-05-16,41.0,
2019-05-17,40.0,
2019-05-18,43.0,
2019-05-19,39.0,
2019-05-20,44.0,
2019-05-21,46.0,
2019-05-22,43.0,
2019-05-23,32.0,
2019-05-24,38.0,
2019-05-25,43.0,
2019-05-26,39.0,
2019-05-27,42.0,
2019-05-28,41.0,
2019-05-29,41.0,
2019-05-30,40.0,
2019-05-31,40.0,
2019-06-01,42.0,
2019-06-02,39.0,
2019-06-03,41.0,
2019-06-04,43.0,
2019-06-05,38.0,
2019-06-06,41.0,
2019-06-07,44.0,
2019-06-08,45.0,
2019-06-09,37.0,
2019-06-10,40.0,
2019-06-11,39.0,
2019-06-12,38.0,
2019-06-13,40.0,
2019-06-14,41.0,
2019-06-15,46.0,
2019-06-16,36.0,
2019-06-17,40.0,
2019-06-18,41.0,
2019-06-19,43.0,
2019-06-20,42.0,
2019-06-21,42.0,
2019-06-22,41.0,
2019-06-23,39.0,
2019-06-24,42.0,
2019-06-25,40.0,
2019-06-26,39.0,
2019-06-27,39.0,
2019-06-28,39.0,
2019-06-29,42.0,
2019-06-30,35.0,
2019-07-01,39.0,
2019-07-02,36.0,
2019-07-03,38.0,
2019-07-04,40.0,
2019-07-05,42.0,
2019-07-06,42.0,
2019-07-07,40.0,
2019-07-08,45.0,
2019-07-09,43.0,
2019-07-10,40.0,
2019-07-11,42.0,
2019-07-12,42.0,
2019-07-13,44.0,1.0
2019-07-14,38.0,1.0
2019-07-15,40.0,1.0
2019-07-16,40.0,1.0
2019-07-17,39.0,1.0
2019-07-18,40.0,1.0
2019-07-19,41.0,1.0
2019-07-20,41.0,1.0
2019-07-21,39.0,1.0
2019-07-22,44.0,1.0
2019-07-23,44.0,1.0
2019-07-24,42.0,1.0
2019-07-25,41.0,1.0
2019-07-26,46.0,1.0
2019-07-27,48.0,1.0
2019-07-28,40.0,1.0
2019-07-29,45.0,1.0
2019-07-30,45.0,1.0
2019-07-31,44.0,1.0
2019-08-01,42.0,1.0
2019-08-02,48.0,1.0
2019-08-03,46.0,1.0
2019-08-04,41.0,1.0
2019-08-05,44.0,1.0
2019-08-06,41.0,1.0
2019-08-07,41.0,1.0
2019-08-08,43.0,1.0
2019-08-09,44.0,1.0
2019-08-10,47.0,1.0
2019-08-11,40.0,1.0
2019-08-12,44.0,1.0
2019-08-13,47.0,1.0
2019-08-14,44.0,1.0
2019-08-15,30.0,1.0
2019-08-16,43.0,1.0
2019-08-17,51.0,1.0
2019-08-18,48.0,1.0
2019-08-19,45.0,1.0
2019-08-20,47.0,1.0
2019-08-21,63.0,1.0
2019-08-22,60.0,1.0
2019-08-23,58.0,1.0
2019-08-24,58.0,1.0
2019-08-25,57.0,1.0
2019-08-26,52.0,1.0
2019-08-27,50.0,1.0
2019-08-28,46.0,1.0
2019-08-29,45.0,1.0
2019-08-30,44.0,1.0
2019-08-31,44.0,1.0
2019-09-01,41.0,1.0
2019-09-02,40.0,1.0
2019-09-03,46.0,1.0
2019-09-04,45.0,1.0
2019-09-05,44.0,1.0
2019-09-06,48.0,1.0
2019-09-07,51.0,1.0
2019-09-08,47.0,1.0
2019-09-09,50.0,1.0
2019-09-10,46.0,1.0
2019-09-11,46.0,1.0
2019-09-12,52.0,1.0
2019-09-13,48.0,1.0
2019-09-14,51.0,1.0
2019-09-15,45.0,1.0
2019-09-16,47.0,1.0
2019-09-17,46.0,1.0
2019-09-18,46.0,1.0
2019-09-19,45.0,1.0
2019-09-20,51.0,1.0
2019-09-21,53.0,1.0
2019-09-22,45.0,1.0
2019-09-23,54.0,1.0
2019-09-24,51.0,1.0
2019-09-25,53.0,1.0
2019-09-26,55.0,1.0
2019-09-27,55.0,1.0
2019-09-28,56.0,1.0
2019-09-29,51.0,1.0
2019-09-30,92.0,1.0
2019-10-01,94.0,1.0
2019-10-02,72.0,1.0
2019-10-03,65.0,1.0
2019-10-04,62.0,1.0
2019-10-05,63.0,1.0
2019-10-06,55.0,1.0
2019-10-07,54.0,1.0
2019-10-08,49.0,1.0
2019-10-09,56.0,1.0
2019-10-10,54.0,1.0
2019-10-11,53.0,1.0
2019-10-12,57.0,1.0
2019-10-13,57.0,1.0
2019-10-14,52.0,1.0
2019-10-15,50.0,1.0
2019-10-16,50.0,1.0
2019-10-17,51.0,1.0
2019-10-18,53.0,1.0
2019-10-19,56.0,1.0
2019-10-20,52.0,1.0
2019-10-21,47.0,1.0
2019-10-22,45.0,
2019-10-23,49.0,
2019-10-24,47.0,
2019-10-25,53.0,
2019-10-26,50.0,
2019-10-27,34.0,
2019-10-28,38.0,
2019-10-29,46.0,
2019-10-30,46.0,
2019-10-31,46.0,
2019-11-01,49.0,
2019-11-02,46.0,
2019-11-03,45.0,
2019-11-04,42.0,
2019-11-05,46.0,
2019-11-06,43.0,
2019-11-07,45.0,
2019-11-08,43.0,
2019-11-09,39.0,
2019-11-10,39.0,
2019-11-11,41.0,
2019-11-12,43.0,
2019-11-13,39.0,
2019-11-14,41.0,
2019-11-15,40.0,
2019-11-16,42.0,
2019-11-17,42.0,
2019-11-18,41.0,
2019-11-19,42.0,
2019-11-20,41.0,
2019-11-21,41.0,
2019-11-22,39.0,
2019-11-23,41.0,
2019-11-24,39.0,
2019-11-25,42.0,
2019-11-26,39.0,
2019-11-27,41.0,
2019-11-28,39.0,
2019-11-29,39.0,
2019-11-30,41.0,
2019-12-01,40.0,
2019-12-02,37.0,
2019-12-03,39.0,
2019-12-04,38.0,
2019-12-05,36.0,
2019-12-06,40.0,
2019-12-07,41.0,
2019-12-08,38.0,
2019-12-09,46.0,
2019-12-10,37.0,
2019-12-11,36.0,
2019-12-12,46.0,
2019-12-13,47.0,
2019-12-14,47.0,
2019-12-15,39.0,
2019-12-16,39.0,
2019-12-17,41.0,
2019-12-18,39.0,
2019-12-19,41.0,
2019-12-20,42.0,
2019-12-21,44.0,
2019-12-22,44.0,
2019-12-23,43.0,
2019-12-24,51.0,
2019-12-25,51.0,
2019-12-26,45.0,
2019-12-27,45.0,
2019-12-28,47.0,
2019-12-29,41.0,
2019-12-30,43.0,
2019-12-31,45.0,
2020-01-01,41.0,
2020-01-02,42.0,
2020-01-03,41.0,
2020-01-04,46.0,
2020-01-05,41.0,
2020-01-06,43.0,
2020-01-07,41.0,
2020-01-08,41.0,
2020-01-09,39.0,
2020-01-10,39.0,
2020-01-11,42.0,
2020-01-12,38.0,
2020-01-13,36.0,
2020-01-14,40.0,
2020-01-15,43.0,
2020-01-16,41.0,
2020-01-17,41.0,
2020-01-18,44.0,
2020-01-19,41.0,
2020-01-20,38.0,
2020-01-21,43.0,
2020-01-22,41.0,
2020-01-23,42.0,
2020-01-24,43.0,
2020-01-25,45.0,
2020-01-26,38.0,
2020-01-27,41.0,
2020-01-28,42.0,
2020-01-29,42.0,
2020-01-30,41.0,
2020-01-31,39.0,
2020-02-01,50.0,
2020-02-02,37.0,
2020-02-03,43.0,
2020-02-04,40.0,
2020-02-05,41.0,
2020-02-06,46.0,
2020-02-07,45.0,
2020-02-08,53.0,
2020-02-09,39.0,
2020-02-10,42.0,
2020-02-11,43.0,
2020-02-12,43.0,
2020-02-13,42.0,
2020-02-14,43.0,
2020-02-15,46.0,
2020-02-16,42.0,
2020-02-17,44.0,
2020-02-18,41.0,
2020-02-19,39.0,
2020-02-20,41.0,
2020-02-21,41.0,
2020-02-22,44.0,
2020-02-23,40.0,
2020-02-24,46.0,
2020-02-25,40.0,
2020-02-26,41.0,
2020-02-27,41.0,
2020-02-28,41.0,
2020-02-29,43.0,
2020-03-01,36.0,
2020-03-02,41.0,
2020-03-03,39.0,
2020-03-04,36.0,
2020-03-05,39.0,
2020-03-06,41.0,
2020-03-07,41.0,
2020-03-08,41.0,
2020-03-09,38.0,
2020-03-10,30.0,
2020-03-11,38.0,
2020-03-12,43.0,
2020-03-13,44.0,
2020-03-14,41.0,
2020-03-15,36.0,
2020-03-16,41.0,
2020-03-17,40.0,
2020-03-18,41.0,
2020-03-19,39.0,
2020-03-20,37.0,
2020-03-21,31.0,
2020-03-22,27.0,
2020-03-23,30.0,
2020-03-24,24.0,
2020-03-25,20.0,
2020-03-26,21.0,
2020-03-27,20.0,
2020-03-28,18.0,
2020-03-29,19.0,
2020-03-30,24.0,
2020-03-31,22.0,
2020-04-01,21.0,
2020-04-02,18.0,
2020-04-03,21.0,
2020-04-04,19.0,
2020-04-05,18.0,
2020-04-06,17.0,
2020-04-07,19.0,
