date,WIPRO,overlap
2018-05-03,13.0,1.0
2018-05-04,15.0,1.0
2018-05-05,11.0,1.0
2018-05-06,8.0,1.0
2018-05-07,16.0,1.0
2018-05-08,14.0,1.0
2018-05-09,14.0,1.0
2018-05-10,15.0,1.0
2018-05-11,14.0,1.0
2018-05-12,8.0,1.0
2018-05-13,7.0,1.0
2018-05-14,14.0,1.0
2018-05-15,13.0,1.0
2018-05-16,12.0,1.0
2018-05-17,16.0,1.0
2018-05-18,17.0,1.0
2018-05-19,11.0,1.0
2018-05-20,9.0,1.0
2018-05-21,17.0,1.0
2018-05-22,15.0,1.0
2018-05-23,16.0,1.0
2018-05-24,15.0,1.0
2018-05-25,16.0,1.0
2018-05-26,10.0,1.0
2018-05-27,5.0,1.0
2018-05-28,17.0,1.0
2018-05-29,15.0,1.0
2018-05-30,15.0,1.0
2018-05-31,15.0,1.0
2018-06-01,14.0,1.0
2018-06-02,11.0,
2018-06-03,9.0,
2018-06-04,14.0,
2018-06-05,18.0,
2018-06-06,18.0,
2018-06-07,20.0,
2018-06-08,13.0,
2018-06-09,7.0,
2018-06-10,10.0,
2018-06-11,18.0,
2018-06-12,18.0,
2018-06-13,13.0,
2018-06-14,16.0,
2018-06-15,9.0,
2018-06-16,7.0,
2018-06-17,6.0,
2018-06-18,16.0,
2018-06-19,14.0,
2018-06-20,15.0,
2018-06-21,17.0,
2018-06-22,15.0,
2018-06-23,11.0,
2018-06-24,10.0,
2018-06-25,16.0,
2018-06-26,19.0,
2018-06-27,19.0,
2018-06-28,17.0,
2018-06-29,16.0,
2018-06-30,12.0,
2018-07-01,10.0,
2018-07-02,17.0,
2018-07-03,19.0,
2018-07-04,19.0,
2018-07-05,20.0,
2018-07-06,18.0,
2018-07-07,12.0,
2018-07-08,14.0,
2018-07-09,19.0,
2018-07-10,21.0,
2018-07-11,20.0,
2018-07-12,20.0,
2018-07-13,26.0,
2018-07-14,11.0,
2018-07-15,9.0,
2018-07-16,20.0,
2018-07-17,16.0,
2018-07-18,20.0,
2018-07-19,18.0,
2018-07-20,26.0,
2018-07-21,13.0,
2018-07-22,10.0,
2018-07-23,23.0,
2018-07-24,18.0,
2018-07-25,21.0,
2018-07-26,17.0,
2018-07-27,19.0,
2018-07-28,17.0,
2018-07-29,12.0,
2018-07-30,19.0,
2018-07-31,19.0,
2018-08-01,18.0,
2018-08-02,18.0,
2018-08-03,16.0,
2018-08-04,10.0,
2018-08-05,8.0,
2018-08-06,21.0,
2018-08-07,21.0,
2018-08-08,17.0,
2018-08-09,15.0,1.0
2018-08-10,17.0,1.0
2018-08-11,12.0,1.0
2018-08-12,10.0,1.0
2018-08-13,18.0,1.0
2018-08-14,16.0,1.0
2018-08-15,9.0,1.0
2018-08-16,16.0,1.0
2018-08-17,15.0,1.0
2018-08-18,10.0,1.0
2018-08-19,10.0,1.0
2018-08-20,16.0,1.0
2018-08-21,18.0,1.0
2018-08-22,13.0,1.0
2018-08-23,18.0,1.0
2018-08-24,17.0,1.0
2018-08-25,10.0,1.0
2018-08-26,8.0,1.0
2018-08-27,15.0,1.0
2018-08-28,18.0,1.0
2018-08-29,15.0,1.0
2018-08-30,17.0,1.0
2018-08-31,16.0,1.0
2018-09-01,12.0,1.0
2018-09-02,18.0,1.0
2018-09-03,34.0,1.0
2018-09-04,27.0,1.0
2018-09-05,23.0,1.0
2018-09-06,23.0,1.0
2018-09-07,21.0,1.0
2018-09-08,15.0,1.0
2018-09-09,12.0,1.0
2018-09-10,19.0,1.0
2018-09-11,18.0,1.0
2018-09-12,17.0,1.0
2018-09-13,10.0,1.0
2018-09-14,18.0,1.0
2018-09-15,15.0,1.0
2018-09-16,9.0,1.0
2018-09-17,18.0,1.0
2018-09-18,19.0,1.0
2018-09-19,18.0,1.0
2018-09-20,15.0,1.0
2018-09-21,18.0,1.0
2018-09-22,12.0,1.0
2018-09-23,11.0,1.0
2018-09-24,20.0,1.0
2018-09-25,18.0,1.0
2018-09-26,17.0,1.0
2018-09-27,15.0,1.0
2018-09-28,15.0,1.0
2018-09-29,12.0,1.0
2018-09-30,9.0,1.0
2018-10-01,18.0,1.0
2018-10-02,11.0,1.0
2018-10-03,18.0,1.0
2018-10-04,19.0,1.0
2018-10-05,18.0,1.0
2018-10-06,14.0,1.0
2018-10-07,10.0,1.0
2018-10-08,16.0,1.0
2018-10-09,20.0,1.0
2018-10-10,16.0,1.0
2018-10-11,17.0,1.0
2018-10-12,15.0,1.0
2018-10-13,12.0,1.0
2018-10-14,10.0,1.0
2018-10-15,15.0,1.0
2018-10-16,15.0,1.0
2018-10-17,14.0,1.0
2018-10-18,11.0,1.0
2018-10-19,11.0,1.0
2018-10-20,12.0,1.0
2018-10-21,9.0,1.0
2018-10-22,14.0,1.0
2018-10-23,16.0,1.0
2018-10-24,20.0,1.0
2018-10-25,22.0,1.0
2018-10-26,25.0,1.0
2018-10-27,18.0,1.0
2018-10-28,13.0,1.0
2018-10-29,23.0,1.0
2018-10-30,24.0,1.0
2018-10-31,28.0,1.0
2018-11-01,22.0,1.0
2018-11-02,19.0,1.0
2018-11-03,12.0,1.0
2018-11-04,12.0,1.0
2018-11-05,17.0,1.0
2018-11-06,12.0,1.0
2018-11-07,10.0,1.0
2018-11-08,13.0,1.0
2018-11-09,18.0,1.0
2018-11-10,15.0,1.0
2018-11-11,11.0,1.0
2018-11-12,18.0,1.0
2018-11-13,18.0,1.0
2018-11-14,19.0,1.0
2018-11-15,23.0,1.0
2018-11-16,25.0,1.0
2018-11-17,20.0,1.0
2018-11-18,10.0,
2018-11-19,13.0,
2018-11-20,15.0,
2018-11-21,13.0,
2018-11-22,15.0,
2018-11-23,13.0,
2018-11-24,7.0,
2018-11-25,8.0,
2018-11-26,15.0,
2018-11-27,14.0,
2018-11-28,15.0,
2018-11-29,15.0,
2018-11-30,17.0,
2018-12-01,12.0,
2018-12-02,10.0,
2018-12-03,13.0,
2018-12-04,15.0,
2018-12-05,17.0,
2018-12-06,14.0,
2018-12-07,13.0,
2018-12-08,10.0,
2018-12-09,9.0,
2018-12-10,11.0,
2018-12-11,15.0,
2018-12-12,13.0,
2018-12-13,13.0,
2018-12-14,17.0,
2018-12-15,9.0,
2018-12-16,9.0,
2018-12-17,14.0,
2018-12-18,16.0,
2018-12-19,15.0,
2018-12-20,15.0,
2018-12-21,12.0,
2018-12-22,9.0,
2018-12-23,7.0,
2018-12-24,12.0,
2018-12-25,8.0,
2018-12-26,11.0,
2018-12-27,11.0,
2018-12-28,12.0,
2018-12-29,6.0,
2018-12-30,7.0,
2018-12-31,10.0,
2019-01-01,9.0,
2019-01-02,13.0,
2019-01-03,14.0,
2019-01-04,14.0,
2019-01-05,10.0,
2019-01-06,8.0,
2019-01-07,13.0,
2019-01-08,14.0,
2019-01-09,15.0,
2019-01-10,15.0,
2019-01-11,15.0,
2019-01-12,12.0,
2019-01-13,8.0,
2019-01-14,13.0,
2019-01-15,17.0,
2019-01-16,18.0,
2019-01-17,15.0,
2019-01-18,25.0,
2019-01-19,13.0,
2019-01-20,10.0,
2019-01-21,21.0,
2019-01-22,20.0,
2019-01-23,20.0,
2019-01-24,18.0,
2019-01-25,16.0,1.0
2019-01-26,8.0,1.0
2019-01-27,10.0,1.0
2019-01-28,18.0,1.0
2019-01-29,18.0,1.0
2019-01-30,18.0,1.0
2019-01-31,19.0,1.0
2019-02-01,17.0,1.0
2019-02-02,12.0,1.0
2019-02-03,10.0,1.0
2019-02-04,17.0,1.0
2019-02-05,16.0,1.0
2019-02-06,19.0,1.0
2019-02-07,17.0,1.0
2019-02-08,15.0,1.0
2019-02-09,9.0,1.0
2019-02-10,7.0,1.0
2019-02-11,15.0,1.0
2019-02-12,15.0,1.0
2019-02-13,16.0,1.0
2019-02-14,16.0,1.0
2019-02-15,13.0,1.0
2019-02-16,10.0,1.0
2019-02-17,8.0,1.0
2019-02-18,14.0,1.0
2019-02-19,13.0,1.0
2019-02-20,16.0,1.0
2019-02-21,16.0,1.0
2019-02-22,14.0,1.0
2019-02-23,9.0,1.0
2019-02-24,9.0,1.0
2019-02-25,17.0,1.0
2019-02-26,17.0,1.0
2019-02-27,16.0,1.0
2019-02-28,16.0,1.0
2019-03-01,16.0,1.0
2019-03-02,8.0,1.0
2019-03-03,7.0,1.0
2019-03-04,14.0,1.0
2019-03-05,20.0,1.0
2019-03-06,34.0,1.0
2019-03-07,20.0,1.0
2019-03-08,23.0,1.0
2019-03-09,12.0,1.0
2019-03-10,8.0,1.0
2019-03-11,18.0,1.0
2019-03-12,19.0,1.0
2019-03-13,20.0,1.0
2019-03-14,21.0,1.0
2019-03-15,19.0,1.0
2019-03-16,10.0,1.0
2019-03-17,10.0,1.0
2019-03-18,15.0,1.0
2019-03-19,18.0,1.0
2019-03-20,15.0,1.0
2019-03-21,10.0,1.0
2019-03-22,14.0,1.0
2019-03-23,10.0,1.0
2019-03-24,9.0,1.0
2019-03-25,16.0,1.0
2019-03-26,15.0,1.0
2019-03-27,14.0,1.0
2019-03-28,18.0,1.0
2019-03-29,16.0,1.0
2019-03-30,9.0,1.0
2019-03-31,8.0,1.0
2019-04-01,15.0,1.0
2019-04-02,16.0,1.0
2019-04-03,14.0,1.0
2019-04-04,16.0,1.0
2019-04-05,18.0,1.0
2019-04-06,8.0,1.0
2019-04-07,8.0,1.0
2019-04-08,13.0,1.0
2019-04-09,16.0,1.0
2019-04-10,22.0,1.0
2019-04-11,19.0,1.0
2019-04-12,17.0,1.0
2019-04-13,10.0,1.0
2019-04-14,8.0,1.0
2019-04-15,20.0,1.0
2019-04-16,42.0,1.0
2019-04-17,23.0,1.0
2019-04-18,26.0,1.0
2019-04-19,15.0,1.0
2019-04-20,11.0,1.0
2019-04-21,9.0,1.0
2019-04-22,23.0,1.0
2019-04-23,21.0,1.0
2019-04-24,19.0,1.0
2019-04-25,18.0,1.0
2019-04-26,18.0,1.0
2019-04-27,10.0,1.0
2019-04-28,8.0,1.0
2019-04-29,15.0,1.0
2019-04-30,19.0,1.0
2019-05-01,11.0,1.0
2019-05-02,19.0,1.0
2019-05-03,17.0,1.0
2019-05-04,12.0,1.0
2019-05-05,7.0,1.0
2019-05-06,16.0,
2019-05-07,15.0,
2019-05-08,17.0,
2019-05-09,17.0,
2019-05-10,19.0,
2019-05-11,12.0,
2019-05-12,6.0,
2019-05-13,17.0,
2019-05-14,18.0,
2019-05-15,16.0,
2019-05-16,19.0,
2019-05-17,19.0,
2019-05-18,10.0,
2019-05-19,10.0,
2019-05-20,18.0,
2019-05-21,22.0,
2019-05-22,17.0,
2019-05-23,17.0,
2019-05-24,16.0,
2019-05-25,10.0,
2019-05-26,9.0,
2019-05-27,17.0,
2019-05-28,20.0,
2019-05-29,18.0,
2019-05-30,20.0,
2019-05-31,17.0,
2019-06-01,14.0,
2019-06-02,9.0,
2019-06-03,23.0,
2019-06-04,25.0,
2019-06-05,10.0,
2019-06-06,20.0,
2019-06-07,25.0,
2019-06-08,15.0,
2019-06-09,8.0,
2019-06-10,23.0,
2019-06-11,24.0,
2019-06-12,19.0,
2019-06-13,24.0,
2019-06-14,21.0,
2019-06-15,10.0,
2019-06-16,8.0,
2019-06-17,20.0,
2019-06-18,20.0,
2019-06-19,21.0,
2019-06-20,21.0,
2019-06-21,19.0,
2019-06-22,10.0,
2019-06-23,12.0,
2019-06-24,18.0,
2019-06-25,18.0,
2019-06-26,16.0,
2019-06-27,16.0,
2019-06-28,14.0,
2019-06-29,10.0,
2019-06-30,9.0,
2019-07-01,18.0,
2019-07-02,17.0,
2019-07-03,18.0,
2019-07-04,23.0,
2019-07-05,20.0,
2019-07-06,12.0,
2019-07-07,10.0,
2019-07-08,19.0,
2019-07-09,21.0,
2019-07-10,16.0,
2019-07-11,16.0,
2019-07-12,20.0,
2019-07-13,11.0,1.0
2019-07-14,10.0,1.0
2019-07-15,19.0,1.0
2019-07-16,20.0,1.0
2019-07-17,28.0,1.0
2019-07-18,29.0,1.0
2019-07-19,21.0,1.0
2019-07-20,12.0,1.0
2019-07-21,9.0,1.0
2019-07-22,19.0,1.0
2019-07-23,19.0,1.0
2019-07-24,19.0,1.0
2019-07-25,18.0,1.0
2019-07-26,16.0,1.0
2019-07-27,9.0,1.0
2019-07-28,10.0,1.0
2019-07-29,20.0,1.0
2019-07-30,16.0,1.0
2019-07-31,21.0,1.0
2019-08-01,26.0,1.0
2019-08-02,22.0,1.0
2019-08-03,11.0,1.0
2019-08-04,10.0,1.0
2019-08-05,18.0,1.0
2019-08-06,17.0,1.0
2019-08-07,18.0,1.0
2019-08-08,18.0,1.0
2019-08-09,16.0,1.0
2019-08-10,10.0,1.0
2019-08-11,9.0,1.0
2019-08-12,13.0,1.0
2019-08-13,19.0,1.0
2019-08-14,19.0,1.0
2019-08-15,10.0,1.0
2019-08-16,17.0,1.0
2019-08-17,10.0,1.0
2019-08-18,9.0,1.0
2019-08-19,19.0,1.0
2019-08-20,21.0,1.0
2019-08-21,19.0,1.0
2019-08-22,19.0,1.0
2019-08-23,17.0,1.0
2019-08-24,12.0,1.0
2019-08-25,11.0,1.0
2019-08-26,20.0,1.0
2019-08-27,18.0,1.0
2019-08-28,20.0,1.0
2019-08-29,18.0,1.0
2019-08-30,18.0,1.0
2019-08-31,11.0,1.0
2019-09-01,8.0,1.0
2019-09-02,11.0,1.0
2019-09-03,21.0,1.0
2019-09-04,21.0,1.0
2019-09-05,21.0,1.0
2019-09-06,20.0,1.0
2019-09-07,13.0,1.0
2019-09-08,12.0,1.0
2019-09-09,19.0,1.0
2019-09-10,16.0,1.0
2019-09-11,20.0,1.0
2019-09-12,21.0,1.0
2019-09-13,26.0,1.0
2019-09-14,17.0,1.0
2019-09-15,15.0,1.0
2019-09-16,24.0,1.0
2019-09-17,26.0,1.0
2019-09-18,22.0,1.0
2019-09-19,22.0,1.0
2019-09-20,26.0,1.0
2019-09-21,16.0,1.0
2019-09-22,14.0,1.0
2019-09-23,24.0,1.0
2019-09-24,20.0,1.0
2019-09-25,22.0,1.0
2019-09-26,18.0,1.0
2019-09-27,19.0,1.0
2019-09-28,14.0,1.0
2019-09-29,11.0,1.0
2019-09-30,19.0,1.0
2019-10-01,22.0,1.0
2019-10-02,13.0,1.0
2019-10-03,20.0,1.0
2019-10-04,20.0,1.0
2019-10-05,12.0,1.0
2019-10-06,10.0,1.0
2019-10-07,14.0,1.0
2019-10-08,9.0,1.0
2019-10-09,15.0,1.0
2019-10-10,18.0,1.0
2019-10-11,18.0,1.0
2019-10-12,13.0,1.0
2019-10-13,13.0,1.0
2019-10-14,22.0,1.0
2019-10-15,28.0,1.0
2019-10-16,30.0,1.0
2019-10-17,28.0,1.0
2019-10-18,30.0,1.0
2019-10-19,17.0,1.0
2019-10-20,12.0,1.0
2019-10-21,17.0,1.0
2019-10-22,20.0,
2019-10-23,19.0,
2019-10-24,17.0,
2019-10-25,15.0,
2019-10-26,8.0,
2019-10-27,8.0,
2019-10-28,9.0,
2019-10-29,15.0,
2019-10-30,17.0,
2019-10-31,17.0,
2019-11-01,17.0,
2019-11-02,11.0,
2019-11-03,10.0,
2019-11-04,23.0,
2019-11-05,20.0,
2019-11-06,19.0,
2019-11-07,17.0,
2019-11-08,16.0,
2019-11-09,7.0,
2019-11-10,8.0,
2019-11-11,14.0,
2019-11-12,13.0,
2019-11-13,14.0,
2019-11-14,15.0,
2019-11-15,16.0,
2019-11-16,11.0,
2019-11-17,11.0,
2019-11-18,19.0,
2019-11-19,18.0,
2019-11-20,17.0,
2019-11-21,16.0,
2019-11-22,15.0,
2019-11-23,8.0,
2019-11-24,9.0,
2019-11-25,15.0,
2019-11-26,16.0,
2019-11-27,15.0,
2019-11-28,15.0,
2019-11-29,14.0,
2019-11-30,10.0,
2019-12-01,8.0,
2019-12-02,15.0,
2019-12-03,17.0,
2019-12-04,16.0,
2019-12-05,16.0,
2019-12-06,12.0,
2019-12-07,10.0,
2019-12-08,6.0,
2019-12-09,14.0,
2019-12-10,15.0,
2019-12-11,14.0,
2019-12-12,15.0,
2019-12-13,16.0,
2019-12-14,9.0,
2019-12-15,8.0,
2019-12-16,14.0,
2019-12-17,15.0,
2019-12-18,14.0,
2019-12-19,13.0,
2019-12-20,13.0,
2019-12-21,7.0,
2019-12-22,7.0,
2019-12-23,11.0,
2019-12-24,13.0,
2019-12-25,6.0,
2019-12-26,11.0,
2019-12-27,11.0,
2019-12-28,8.0,
2019-12-29,6.0,
2019-12-30,12.0,
2019-12-31,12.0,
2020-01-01,11.0,
2020-01-02,12.0,
2020-01-03,14.0,
2020-01-04,8.0,
2020-01-05,7.0,
2020-01-06,15.0,
2020-01-07,15.0,
2020-01-08,14.0,
2020-01-09,17.0,
2020-01-10,13.0,
2020-01-11,8.0,
2020-01-12,9.0,
2020-01-13,17.0,
2020-01-14,20.0,
2020-01-15,19.0,
2020-01-16,16.0,
2020-01-17,17.0,
2020-01-18,11.0,
2020-01-19,8.0,
2020-01-20,16.0,
2020-01-21,17.0,
2020-01-22,15.0,
2020-01-23,14.0,
2020-01-24,15.0,
2020-01-25,10.0,
2020-01-26,6.0,
2020-01-27,13.0,
2020-01-28,14.0,
2020-01-29,13.0,
2020-01-30,14.0,
2020-01-31,22.0,
2020-02-01,13.0,
2020-02-02,10.0,
2020-02-03,15.0,
2020-02-04,15.0,
2020-02-05,15.0,
2020-02-06,17.0,
2020-02-07,15.0,
2020-02-08,8.0,
2020-02-09,7.0,
2020-02-10,15.0,
2020-02-11,14.0,
2020-02-12,15.0,
2020-02-13,14.0,
2020-02-14,14.0,
2020-02-15,11.0,
2020-02-16,7.0,
2020-02-17,14.0,
2020-02-18,15.0,
2020-02-19,15.0,
2020-02-20,14.0,
2020-02-21,14.0,
2020-02-22,10.0,
2020-02-23,9.0,
2020-02-24,14.0,
2020-02-25,13.0,
2020-02-26,14.0,
2020-02-27,15.0,
2020-02-28,15.0,
2020-02-29,11.0,
2020-03-01,8.0,
2020-03-02,16.0,
2020-03-03,15.0,
2020-03-04,16.0,
2020-03-05,12.0,
2020-03-06,13.0,
2020-03-07,9.0,
2020-03-08,8.0,
2020-03-09,14.0,
2020-03-10,9.0,
2020-03-11,12.0,
2020-03-12,15.0,
2020-03-13,14.0,
2020-03-14,7.0,
2020-03-15,7.0,
2020-03-16,14.0,
2020-03-17,15.0,
2020-03-18,15.0,
2020-03-19,13.0,
2020-03-20,14.0,
2020-03-21,6.0,
2020-03-22,5.0,
2020-03-23,12.0,
2020-03-24,10.0,
2020-03-25,10.0,
2020-03-26,12.0,
2020-03-27,20.0,
2020-03-28,23.0,
2020-03-29,20.0,
2020-03-30,19.0,
2020-03-31,15.0,
2020-04-01,22.0,
2020-04-02,14.0,
2020-04-03,14.0,
2020-04-04,8.0,
2020-04-05,7.0,
2020-04-06,9.0,
2020-04-07,11.0,
